sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
172.1,-0.15979382,0.34265873,"[-1.25, 7.0]","[-2.0, 0.25]",1,1,0,0,0,1,0,0,1,0
172.17,-0.15979382,0.3426626,"[-2.5, 7.0]","[-2.5, 0.5]",2,1,0,0,0,2,0,0,1,0
172.3,-0.15979382,0.34266138,"[-3.75, 7.0]","[-4.25, 0.5]",2,1,0,0,0,2,0,0,1,0
172.4,-0.15979382,0.34266168,"[-2.75, 7.0]","[-4.0, -0.25]",2,1,0,0,0,2,0,0,1,0
173.11,-0.15979382,0.342664,"[-2.0, 7.0]","[-4.0, 0.75]",2,1,0,0,0,2,0,0,1,0
173.15,-0.15979382,0.34266728,"[-3.75, 7.0]","[-3.0, 0.25]",1,1,0,0,0,1,0,0,1,0
173.16,-0.15979382,0.34266698,"[-2.75, 7.0]","[-3.25, 0.25]",2,1,0,0,0,2,0,0,1,0
173.19,-0.15979382,0.3426702,"[-2.25, -1.25]","[-1.75, 7.0]",1,1,0,1,0,0,0,0,0,1
173.4,-0.15979382,0.34266403,"[-3.75, 0.25]","[-2.5, 7.0]",1,1,0,1,0,0,0,0,0,1
173.8,-0.15979382,0.34266526,"[-1.25, 7.0]","[-4.75, 0.25]",2,1,0,0,0,2,0,0,1,0
188.1,-0.15979382,0.34265873,"[-2.0, 7.0]","[-2.75, 2.25]",2,1,0,0,0,2,0,0,1,0
188.2,-0.15979382,0.34266043,"[-1.5, 2.0]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
188.3,-0.15979382,0.34266138,"[-0.75, 7.0]","[-1.75, 2.25]",2,1,0,0,0,2,0,0,1,0
188.6,-0.15979382,0.34266192,"[-3.5, 1.25]","[-2.75, 7.0]",1,1,0,0,1,0,0,0,0,1
188.9,-0.15979382,0.34266302,"[-3.0, 7.0]","[-2.75, 1.0]",1,1,0,0,0,1,0,0,1,0
189.1,-0.15979382,0.34265807,"[0.0, 7.0]","[-2.25, 1.0]",1,1,0,0,0,1,0,0,1,0
189.11,-0.15979382,0.3426617,"[-1.75, 7.0]","[-2.5, 2.75]",2,1,0,0,0,2,0,0,1,0
189.15,-0.15979382,0.34266397,"[-2.5, 7.0]","[-1.25, 0.75]",2,1,0,0,0,2,0,0,1,0
189.17,-0.15979382,0.3426615,"[-1.0, 7.0]","[-1.0, 2.5]",2,1,0,0,0,2,0,0,1,0
189.18,-0.15979382,0.34266418,"[-3.0, -1.0]","[-3.75, -0.25]",2,1,0,1,0,1,0,0,1,0
189.2,-0.15979382,0.34265962,"[-3.25, 7.0]","[-4.0, -0.75]",1,1,0,0,0,1,0,1,0,0
189.20,-0.15979382,0.3426639,"[-2.75, 7.0]","[-0.75, 0.75]",1,1,0,0,0,1,0,0,1,0
189.3,-0.15979382,0.34265983,"[-3.0, 1.25]","[-2.25, 7.0]",1,1,0,0,1,0,0,0,0,1
189.5,-0.15979382,0.34266073,"[-3.5, 7.0]","[-3.0, 1.25]",2,1,0,0,0,2,0,0,1,0
189.X,-0.15979382,0.34266186,"[-1.75, 0.75]","[-2.5, 7.0]",1,1,0,0,1,0,0,0,0,1
2.1,-0.15979382,0.342659,"[-2.25, 7.0]","[-3.0, 4.25]",2,1,0,0,0,2,0,0,1,0
2.19,-0.15979382,0.34266785,"[-2.75, 1.0]","[-3.75, 7.0]",1,1,0,0,1,0,0,0,0,1
20003.2,-0.15979382,0.34264883,"[0.75, 5.5]","[2.0, 7.0]",2,2,1,0,1,0,2,0,0,0
20005.2,-0.15979382,0.34264883,"[0.75, 2.0]","[1.75, 5.25]",4,4,1,0,3,0,3,0,1,0
20005.3,-0.15979382,0.34264922,"[2.0, 3.5]","[-0.25, 1.75]",3,3,1,0,2,0,0,0,3,0
20033.11,-0.15979382,0.34264994,"[2.5, 5.75]","[-1.0, 2.5]",2,2,1,0,1,0,0,0,2,0
20052.3,-0.15979382,0.34264922,"[-1.75, 7.0]","[-1.5, 2.0]",2,1,1,0,1,0,0,0,1,0
20082.22,-0.15979382,0.34264863,"[1.0, 3.25]","[2.0, 5.75]",2,2,1,0,1,0,2,0,0,0
20090.20,-0.15979382,0.34264743,"[1.5, 4.0]","[2.0, 4.0]",2,1,1,0,1,0,1,0,0,0
20092.19,-0.15979382,0.34264818,"[2.75, 7.0]","[2.25, 6.75]",1,1,1,0,0,0,1,0,0,0
20105.22,-0.15979382,0.34264863,"[-0.5, 7.0]","[-0.5, 0.5]",2,1,1,1,0,0,0,0,1,0
20108.20,-0.15979382,0.34264743,"[1.75, 3.75]","[5.75, 7.0]",2,2,2,0,0,0,2,0,0,0
20109.20,-0.15979382,0.34264743,"[1.75, 3.75]","[0.0, 3.75]",2,1,2,0,0,0,1,0,0,0
20118.2,-0.15979382,0.34264883,"[1.75, 2.0]","[1.75, 2.75]",5,4,2,0,3,0,2,0,2,0
20119.2,-0.15979382,0.34264883,"[0.75, 6.25]","[-0.25, 3.75]",2,2,1,0,1,0,0,0,1,1
20121.14,-0.15979382,0.34265107,"[-0.5, 1.75]","[3.0, 6.0]",2,2,0,0,2,0,1,0,1,0
20121.7,-0.15979382,0.34264985,"[0.25, 4.5]","[-2.5, 1.0]",2,2,0,0,1,1,0,0,2,0
20124.1,-0.15979382,0.34264907,"[2.0, 6.75]","[2.5, 7.0]",1,1,1,0,0,0,1,0,0,0
20124.16,-0.15979382,0.34265143,"[2.75, 5.5]","[2.75, 7.0]",1,1,1,0,0,0,1,0,0,0
20124.2,-0.15979382,0.34264883,"[2.0, 6.5]","[1.75, 7.0]",1,1,1,0,0,0,1,0,0,0
20124.3,-0.15979382,0.34264922,"[2.25, 7.0]","[1.0, 6.75]",2,1,2,0,0,0,1,0,0,0
20129.20,-0.15979382,0.34264752,"[1.0, 2.5]","[0.0, 2.5]",2,1,2,0,0,0,1,0,0,0
20133.X,-0.15979382,0.34265298,"[1.25, 1.25]","[-1.75, 0.25]",3,3,1,0,2,0,0,0,3,0
20134.X,-0.15979382,0.34265298,"[1.25, 2.0]","[-1.5, 0.5]",3,3,1,0,2,0,0,0,3,0
20135.14,-0.15979382,0.3426544,"[0.75, 1.5]","[0.5, 1.5]",3,2,1,0,1,1,1,0,1,0
20136.17,-0.15979382,0.34265476,"[-1.0, 7.0]","[-2.0, 0.5]",2,1,1,0,1,0,0,0,1,0
20138.1,-0.15979382,0.34265196,"[4.0, 7.0]","[-3.25, 0.0]",2,2,2,0,0,0,0,0,2,0
20139.12,-0.15979382,0.34265336,"[-0.5, 7.0]","[-1.0, -0.5]",2,1,1,1,0,0,0,1,0,0
20139.16,-0.15979382,0.34265473,"[-1.75, 7.0]","[0.5, 0.5]",3,2,2,0,1,0,1,0,1,0
20139.17,-0.15979382,0.34265476,"[0.25, 3.75]","[1.75, 5.5]",2,2,0,0,2,0,2,0,0,0
20139.3,-0.15979382,0.34265232,"[-0.5, 6.0]","[2.0, 7.0]",1,1,0,0,1,0,1,0,0,0
20139.4,-0.15979382,0.34265244,"[-2.25, 0.5]","[1.75, 7.0]",2,1,0,0,2,0,1,0,0,0
20139.5,-0.15979382,0.34265256,"[-2.5, 7.0]","[-1.5, 0.0]",2,1,1,1,0,0,0,0,1,0
20140.14,-0.15979382,0.3426544,"[1.25, 1.25]","[-1.5, 1.25]",2,1,1,0,1,0,0,0,1,0
20140.15,-0.15979382,0.34265462,"[-1.25, 7.0]","[-3.0, -0.25]",2,1,0,1,0,1,0,0,1,0
20141.12,-0.15979382,0.34265336,"[-2.75, 7.0]","[-1.75, -0.25]",2,1,0,1,0,1,0,0,1,0
20141.14,-0.15979382,0.3426544,"[-0.5, 7.0]","[-1.75, 1.25]",2,1,1,0,1,0,0,0,1,0
20141.5,-0.15979382,0.34265256,"[-6.5, 7.0]","[-1.5, 0.5]",2,1,1,0,1,0,0,0,1,0
20142.18,-0.15979382,0.34265488,"[3.0, 7.0]","[0.5, 2.75]",1,1,1,0,0,0,1,0,0,0
20142.22,-0.15979382,0.34265715,"[-1.0, 0.0]","[-1.75, 0.0]",4,3,0,2,2,0,1,0,2,0
20143.X,-0.15979382,0.34265298,"[0.5, 2.75]","[0.0, 7.0]",3,2,2,0,1,0,2,0,0,0
20144.14,-0.15979382,0.3426544,"[-0.75, 1.5]","[-1.75, -0.5]",3,2,0,1,1,1,0,1,1,0
20144.9,-0.15979382,0.34265357,"[-1.75, 7.0]","[-4.0, 0.5]",2,1,1,0,1,0,0,0,1,0
20145.1,-0.15979382,0.34265196,"[-1.25, 7.0]","[-1.0, -0.25]",2,1,1,1,0,0,0,0,1,0
20145.10,-0.15979382,0.34265333,"[-1.0, 0.0]","[-2.25, 0.0]",2,1,0,1,0,1,0,0,1,0
20145.12,-0.15979382,0.34265336,"[-2.25, 7.0]","[-2.0, -0.25]",2,1,0,1,0,1,0,0,1,0
20145.14,-0.15979382,0.3426544,"[0.25, 1.25]","[-2.0, 1.25]",2,1,0,0,1,1,0,0,1,0
20145.4,-0.15979382,0.34265244,"[0.75, 0.75]","[0.25, 0.75]",2,2,1,0,1,0,1,0,1,0
20145.8,-0.15979382,0.34265313,"[-2.0, 7.0]","[-2.25, -0.25]",2,1,0,1,0,1,0,0,1,0
20145.9,-0.15979382,0.34265357,"[1.0, 3.5]","[0.0, 3.5]",3,2,2,0,1,0,1,0,1,0
20145.X,-0.15979382,0.34265298,"[0.75, 1.0]","[-0.75, 1.25]",3,3,1,0,2,0,0,0,3,0
20146.17,-0.15979382,0.34265476,"[0.25, 6.0]","[-2.0, 7.0]",1,1,0,0,1,0,0,0,0,1
20146.4,-0.15979382,0.34265244,"[-2.25, 0.75]","[-1.25, 0.75]",2,1,0,0,1,1,0,0,1,0
20148.1,-0.15979382,0.34265196,"[-1.75, 0.25]","[0.25, 0.25]",3,3,1,0,2,0,1,0,2,0
20151.14,-0.15979382,0.3426544,"[-0.75, 0.25]","[-4.75, 7.0]",3,2,0,0,3,0,1,0,1,0
20151.17,-0.15979382,0.34265476,"[0.75, 5.25]","[2.0, 7.0]",1,1,1,0,0,0,1,0,0,0
20154.4,-0.15979382,0.34265244,"[-0.25, 0.5]","[1.75, 5.0]",3,2,0,0,3,0,2,0,0,0
20154.9,-0.15979382,0.34265357,"[2.5, 4.25]","[-0.75, 4.25]",2,1,1,0,1,0,0,0,1,0
20157.11,-0.15979382,0.34265336,"[2.0, 3.25]","[0.0, 3.25]",3,2,2,0,1,0,1,0,1,0
20158.1,-0.15979382,0.34265196,"[1.5, 7.0]","[-2.5, 0.25]",2,2,1,0,0,1,0,0,2,0
20158.9,-0.15979382,0.34265357,"[-1.75, -0.75]","[-0.5, 0.0]",3,3,1,1,1,0,0,0,2,1
20159.1,-0.15979382,0.34265196,"[0.0, 2.0]","[-1.5, 1.5]",6,5,1,1,3,1,1,0,4,0
20159.14,-0.15979382,0.3426544,"[0.25, 1.25]","[-2.0, 1.25]",2,1,0,0,1,1,0,0,1,0
20159.15,-0.15979382,0.34265462,"[1.5, 3.75]","[-0.75, 3.75]",2,1,1,0,1,0,0,0,1,0
20159.3,-0.15979382,0.34265232,"[0.25, 1.75]","[0.75, 1.75]",3,2,0,0,1,2,1,0,1,0
20159.4,-0.15979382,0.34265244,"[0.75, 2.0]","[0.25, 0.75]",5,4,2,0,2,1,1,0,3,0
20159.9,-0.15979382,0.34265357,"[-2.0, 0.25]","[2.5, 6.5]",2,2,0,0,2,0,2,0,0,0
20160.14,-0.15979382,0.3426544,"[-1.75, 7.0]","[-1.25, 1.25]",2,1,1,0,1,0,0,0,1,0
20160.17,-0.15979382,0.34265476,"[2.0, 5.25]","[2.0, 7.0]",2,1,2,0,0,0,1,0,0,0
20160.4,-0.15979382,0.34265244,"[1.0, 7.0]","[-0.25, 1.25]",2,1,2,0,0,0,0,0,1,0
20160.5,-0.15979382,0.34265256,"[0.5, 1.0]","[-1.5, 7.0]",2,2,1,0,1,0,1,1,0,0
20161.1,-0.15979382,0.34265196,"[-2.25, 7.0]","[0.0, 3.75]",2,1,1,0,1,0,0,0,1,0
20161.12,-0.15979382,0.34265336,"[-1.75, 7.0]","[-1.5, -0.25]",2,1,1,1,0,0,0,0,1,0
20161.22,-0.15979382,0.34265715,"[-1.0, 7.0]","[-0.25, -0.25]",2,1,1,1,0,0,0,1,0,0
20162.12,-0.15979382,0.34265336,"[-1.5, 7.0]","[-1.25, -0.25]",2,1,1,1,0,0,0,1,0,0
20162.17,-0.15979382,0.34265476,"[0.25, 5.5]","[2.25, 7.0]",1,1,0,0,1,0,1,0,0,0
20162.7,-0.15979382,0.34265292,"[2.0, 2.0]","[-1.25, 2.0]",3,2,2,0,1,0,0,0,2,0
20163.1,-0.15979382,0.34265196,"[-6.0, 7.0]","[-1.25, 0.25]",2,1,1,0,1,0,0,0,1,0
20163.7,-0.15979382,0.34265292,"[-2.0, -0.25]","[-1.25, -0.25]",3,2,1,2,0,0,0,0,2,0
20163.9,-0.15979382,0.34265357,"[-1.5, -0.25]","[-1.75, 0.0]",5,4,1,4,0,0,0,0,4,0
20164.1,-0.15979382,0.34265196,"[-1.0, -0.25]","[-2.25, -0.25]",4,3,1,3,0,0,0,1,2,0
20164.14,-0.15979382,0.3426544,"[1.0, 1.5]","[-1.25, 1.5]",2,1,1,0,1,0,0,0,1,0
20164.4,-0.15979382,0.34265244,"[-2.75, 7.0]","[0.25, 7.0]",2,2,1,0,1,0,2,0,0,0
20165.15,-0.15979382,0.34265462,"[1.0, 7.0]","[-0.25, 4.75]",2,1,1,0,0,1,0,0,1,0
20165.22,-0.15979382,0.34265715,"[-0.75, 3.5]","[-1.25, 7.0]",3,2,0,1,1,1,1,0,1,0
20165.4,-0.15979382,0.34265244,"[-3.0, 7.0]","[-4.5, -0.5]",2,1,0,1,0,1,0,1,0,0
20166.12,-0.15979382,0.34265336,"[-2.0, 7.0]","[-1.25, -0.25]",2,1,0,1,0,1,0,0,1,0
20166.17,-0.15979382,0.34265476,"[1.0, 4.0]","[0.25, 4.0]",2,1,1,0,1,0,1,0,0,0
20166.4,-0.15979382,0.34265244,"[-0.75, 0.5]","[-1.0, 7.0]",3,2,0,0,3,0,1,0,1,0
20167.22,-0.15979382,0.34265715,"[-0.75, 0.5]","[-1.5, 0.5]",4,3,0,0,4,0,1,0,2,0
20167.4,-0.15979382,0.34265244,"[-2.75, 0.0]","[-2.25, 7.0]",3,2,0,3,0,0,1,1,0,0
20168.11,-0.15979382,0.34265336,"[-2.25, -0.75]","[-0.5, 0.25]",3,2,0,2,1,0,0,0,1,1
20168.16,-0.15979382,0.34265473,"[-2.25, 7.0]","[-3.0, -0.5]",2,1,1,1,0,0,0,1,0,0
20168.17,-0.15979382,0.34265476,"[-0.5, 6.0]","[-1.75, 7.0]",2,2,1,1,0,0,1,0,1,0
20168.19,-0.15979382,0.34265575,"[1.25, 7.0]","[-1.0, -0.25]",2,2,1,0,0,1,0,2,0,0
20168.4,-0.15979382,0.34265244,"[-0.5, 7.0]","[-1.75, 7.0]",2,2,1,0,1,0,1,0,1,0
20169.10,-0.15979382,0.34265333,"[-2.25, 7.0]","[-1.25, -0.5]",2,1,0,1,0,1,0,1,0,0
20169.14,-0.15979382,0.3426544,"[-0.75, 1.5]","[1.75, 3.25]",2,2,0,0,2,0,1,0,1,0
20169.9,-0.15979382,0.34265357,"[0.75, 4.5]","[2.25, 7.0]",2,1,1,0,1,0,1,0,0,0
20170.17,-0.15979382,0.34265476,"[-0.25, 7.0]","[-0.25, -0.25]",2,2,0,0,0,2,0,0,2,0
20171.12,-0.15979382,0.34265336,"[-3.25, 7.0]","[-2.25, 0.0]",2,1,1,1,0,0,0,0,1,0
20171.16,-0.15979382,0.34265473,"[-1.0, -0.75]","[-0.5, 0.0]",4,4,0,2,0,2,0,0,2,2
20171.17,-0.15979382,0.34265476,"[-0.75, 0.0]","[-0.5, 0.0]",2,1,0,1,0,1,0,0,1,0
20172.20,-0.15979382,0.3426555,"[-0.25, 0.5]","[0.75, 1.0]",6,6,0,1,5,0,2,0,4,0
20172.3,-0.15979382,0.34265232,"[2.25, 3.25]","[0.25, 2.0]",4,4,1,0,3,0,2,0,2,0
20173.19,-0.15979382,0.34265575,"[-0.75, 0.0]","[-2.5, 0.0]",2,1,0,1,0,1,0,0,1,0
20177.20,-0.15979382,0.34264752,"[1.0, 3.25]","[-1.0, 3.25]",2,1,2,0,0,0,0,0,1,0
20178.20,-0.15979382,0.34264752,"[2.0, 3.5]","[0.25, 3.5]",2,1,2,0,0,0,1,0,0,0
20183.20,-0.15979382,0.34264752,"[0.5, 7.0]","[-0.25, 2.75]",2,1,2,0,0,0,0,0,1,0
20184.22,-0.15979382,0.34264874,"[1.0, 2.5]","[1.0, 2.5]",2,1,1,0,1,0,1,0,0,0
20186.22,-0.15979382,0.34264874,"[0.25, 2.75]","[0.75, 2.75]",2,1,0,0,1,1,1,0,0,0
204.2,-0.15979382,0.34266147,"[-3.0, 7.0]","[-4.0, 0.0]",1,1,0,0,0,1,0,0,1,0
207.10,-0.15979382,0.34266376,"[-2.25, 1.25]","[-2.25, 1.25]",3,3,0,0,1,2,0,0,2,1
207.12,-0.15979382,0.34266236,"[-3.0, 7.0]","[-4.5, 2.0]",2,1,0,0,0,2,0,0,1,0
207.15,-0.15979382,0.34266615,"[-2.5, 7.0]","[-4.25, 1.0]",2,1,0,0,0,2,0,0,1,0
207.17,-0.15979382,0.34266296,"[-2.5, 7.0]","[-2.75, 2.0]",2,1,0,0,0,2,0,0,1,0
207.18,-0.15979382,0.3426666,"[-2.75, 1.25]","[-3.5, 7.0]",1,1,0,0,1,0,0,0,0,1
207.4,-0.15979382,0.34266305,"[-3.5, 7.0]","[-3.75, 1.75]",2,1,0,0,0,2,0,0,1,0
207.5,-0.15979382,0.34266236,"[-1.75, 1.25]","[-3.25, 1.25]",2,2,0,0,1,1,0,0,1,1
217.17,-0.15979382,0.3426634,"[-3.0, 7.0]","[-4.0, -1.25]",1,1,0,0,0,1,0,1,0,0
219.2,-0.15979382,0.34266093,"[-2.75, -0.75]","[-2.25, 7.0]",1,1,0,1,0,0,0,0,0,1
219.5,-0.15979382,0.34266213,"[-3.0, 7.0]","[-3.25, -1.75]",1,1,0,0,0,1,0,1,0,0
220.11,-0.15979382,0.3426633,"[-1.75, 7.0]","[-3.0, 1.75]",2,1,0,0,0,2,0,0,1,0
220.17,-0.15979382,0.3426629,"[-2.75, 7.0]","[-1.0, 2.0]",2,1,0,0,0,2,0,0,1,0
220.19,-0.15979382,0.34266803,"[-4.0, -0.75]","[-2.5, 7.0]",1,1,0,1,0,0,0,0,0,1
220.2,-0.15979382,0.34266114,"[-2.0, 7.0]","[-3.25, 0.5]",2,1,0,0,0,2,0,0,1,0
220.20,-0.15979382,0.3426656,"[-3.5, 7.0]","[-3.25, 0.25]",2,1,0,0,0,2,0,0,1,0
220.7,-0.15979382,0.3426639,"[-2.25, 7.0]","[-3.5, -0.25]",2,1,0,0,0,2,0,0,1,0
226.1,-0.15979382,0.3426592,"[-1.75, 7.0]","[-2.0, 2.0]",2,1,0,0,0,2,0,0,1,0
227.1,-0.15979382,0.3426597,"[-2.25, 7.0]","[-3.75, 1.25]",2,1,0,0,0,2,0,0,1,0
227.2,-0.15979382,0.34266186,"[-3.5, 7.0]","[-6.0, -0.75]",2,1,0,0,0,2,0,1,0,0
227.4,-0.15979382,0.34266415,"[-3.25, 7.0]","[-4.25, 0.25]",2,1,0,0,0,2,0,0,1,0
247.1,-0.15979382,0.34265894,"[-2.75, 2.0]","[-2.5, 0.0]",2,2,0,0,1,1,0,0,2,0
247.11,-0.15979382,0.34266317,"[-0.75, 7.0]","[-2.5, 3.0]",2,1,0,0,0,2,0,0,1,0
247.20,-0.15979382,0.34266567,"[-4.0, 0.75]","[-3.25, 7.0]",1,1,0,0,1,0,0,0,0,1
247.4,-0.15979382,0.34266275,"[-2.0, 1.5]","[-4.75, 7.0]",1,1,0,0,1,0,0,0,0,1
247.X,-0.15979382,0.34266406,"[-2.75, 0.0]","[-1.5, 0.25]",2,1,0,1,0,1,0,0,1,0
257.1,-0.15979382,0.3426589,"[0.0, 7.0]","[-1.25, 3.0]",2,1,0,0,0,2,0,0,1,0
