sequenceID,log_lambda,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
20161.1,0.8904499759432559,2,1,0,1,0,1,0,0,1,0
20161.12,0.8619817535347979,2,1,0,1,0,1,0,1,0,0
20161.22,0.7847345071199685,2,1,0,1,0,1,0,1,0,0
20162.12,0.8619817535347979,2,1,0,1,0,1,0,1,0,0
20162.17,0.8335114558585319,1,1,0,0,1,0,1,0,0,0
20162.7,0.8712076748744039,3,2,0,0,2,1,0,0,2,0
20163.1,0.8904499759432559,2,1,0,1,0,1,0,1,0,0
20163.7,0.8712076748744039,3,2,0,2,0,1,0,2,0,0
20163.9,0.8578945216506969,5,4,0,4,0,1,0,4,0,0
20164.1,0.8904499759432559,4,3,1,3,0,0,0,3,0,0
20164.14,0.840647652562927,2,1,0,1,0,1,0,1,0,0
20164.4,0.8810874236695343,2,2,0,1,0,1,0,1,0,1
20165.15,0.836153787885221,2,1,0,0,0,2,0,0,1,0
20165.22,0.7847345071199685,3,2,0,1,1,1,0,1,0,1
20165.4,0.8810874236695343,2,1,0,1,0,1,0,1,0,0
20166.12,0.8619817535347979,2,1,0,1,0,1,0,1,0,0
20166.17,0.8335114558585319,2,1,0,0,1,1,0,0,1,0
20166.4,0.8810874236695343,3,2,0,3,0,0,0,1,0,1
20167.22,0.7847345071199685,4,3,0,4,0,0,0,2,0,1
20167.4,0.8810874236695343,3,2,0,3,0,0,0,1,0,1
20168.11,0.8620973296733128,3,2,0,3,0,0,0,1,0,1
20168.16,0.8338347527940022,2,1,0,1,0,1,0,1,0,0
20168.17,0.8335114558585319,2,2,0,1,1,0,0,1,0,1
20168.19,0.8135883185939297,2,2,0,0,0,2,0,2,0,0
20168.4,0.8810874236695343,2,2,0,1,0,1,0,1,0,1
20169.10,0.8626710529026651,2,1,0,1,0,1,0,1,0,0
20169.14,0.840647652562927,2,2,0,2,0,0,0,0,1,1
20169.9,0.8578945216506969,2,1,0,0,1,1,1,0,0,0
20170.17,0.8335114558585319,2,2,0,0,0,2,0,2,0,0
20171.12,0.8619817535347979,2,1,0,1,0,1,0,1,0,0
20171.16,0.8338347527940022,4,4,0,2,0,2,0,2,0,2
20171.17,0.8335114558585319,2,1,0,1,0,1,0,1,0,0
20172.20,0.8178739192857643,6,6,0,3,3,0,0,2,2,2
20172.3,0.8830674307966911,4,4,1,0,3,0,0,0,4,0
20173.19,0.8135883185939297,2,1,0,1,0,1,0,1,0,0
20177.20,0.9812409907609434,2,1,0,0,1,1,0,0,1,0
20178.20,0.9812409907609434,2,1,0,0,1,1,0,0,1,0
20183.20,0.9812409907609434,2,1,1,0,1,0,0,0,1,0
20184.22,0.9563024523344844,2,1,0,0,1,1,0,0,1,0
20186.22,0.9563024523344844,2,1,0,0,1,1,0,0,1,0
204.2,0.6962965119188824,1,1,0,0,0,1,0,1,0,0
207.10,0.6493586519294774,3,3,0,1,0,2,0,1,1,1
207.12,0.6783804782009297,2,1,0,0,0,2,0,0,1,0
207.15,0.600726303051109,2,1,0,0,0,2,0,1,0,0
207.17,0.6663272267691022,2,1,0,0,0,2,0,0,1,0
207.18,0.5921128724962035,1,1,0,1,0,0,0,0,0,1
207.4,0.6643512998953416,2,1,0,0,0,2,0,0,1,0
207.5,0.6783804782009297,2,2,0,1,0,1,0,1,0,1
217.17,0.656968086392984,1,1,0,0,0,1,0,1,0,0
219.2,0.707551783703445,1,1,0,1,0,0,0,0,0,1
219.5,0.6831306136121307,1,1,0,0,0,1,0,1,0,0
220.11,0.6591565929609565,2,1,0,0,0,2,0,0,1,0
220.17,0.6672948387277075,2,1,0,0,0,2,0,0,1,0
220.19,0.5628159288637383,1,1,0,1,0,0,0,0,0,1
220.2,0.7034474635176382,2,1,0,0,0,2,0,1,0,0
220.20,0.6116134254659044,2,1,0,0,0,2,0,1,0,0
220.7,0.6468474324261578,2,1,0,0,0,2,0,1,0,0
226.1,0.7428583310542103,2,1,0,0,0,2,0,0,1,0
227.1,0.7324961600316421,2,1,0,0,0,2,0,1,0,0
227.2,0.6882846623550595,2,1,0,0,0,2,0,1,0,0
227.4,0.6415515434043396,2,1,0,0,0,2,0,1,0,0
247.1,0.7479351403170257,2,2,0,0,1,1,0,2,0,0
247.11,0.6618013109453879,2,1,0,0,0,2,0,0,1,0
247.20,0.6105898553239607,1,1,0,1,0,0,0,0,0,1
247.4,0.6705803553916496,1,1,0,0,1,0,0,0,0,1
247.X,0.643582374503175,2,1,0,1,0,1,0,1,0,0
257.1,0.7486267454702717,2,1,0,0,0,2,0,0,1,0
257.10,0.6607551552526953,1,1,0,0,0,1,0,0,1,0
257.17,0.6710373974238598,2,1,0,0,0,2,0,1,0,0
26.11,0.651786263643437,2,1,0,0,0,2,0,1,0,0
26.17,0.656968086392984,1,1,0,1,0,0,0,0,0,1
26.4,0.6547108337469855,2,1,0,1,0,1,0,1,0,0
26.8,0.634350547368007,2,1,0,0,0,2,0,1,0,0
268.3,0.6719426154303526,1,1,0,0,0,1,0,0,1,0
270.11,0.6105898553239607,1,1,0,0,0,1,0,0,1,0
273.17,0.6687217774335846,2,1,0,0,0,2,0,0,1,0
273.6,0.6658383987379948,2,1,0,0,1,1,0,0,1,0
275.1,0.7458113511100536,2,1,0,0,0,2,0,0,1,0
275.2,0.7023081380386303,2,1,0,1,0,1,0,0,1,0
294.1,0.7410150368578734,2,1,0,0,0,2,0,0,1,0
30001.3,0.8493330241249738,4,3,0,1,1,2,0,1,1,1
30001.8,0.8230786706038522,1,1,0,0,1,0,0,0,0,1
30011.11,0.9485384103308209,3,2,3,0,0,0,1,0,1,0
30011.13,0.9324501107848415,1,1,1,0,0,0,0,1,0,0
30011.15,0.931994414732877,1,1,0,1,0,0,1,0,0,0
30011.2,0.9717197891477765,2,1,1,0,1,0,0,0,0,1
30011.22,0.9018257003468828,3,2,0,0,2,1,0,0,1,1
30011.7,0.9582410541684909,3,2,1,0,1,1,1,0,1,0
30011.8,0.947814897245384,2,1,0,0,1,1,1,0,0,0
30016.6,0.9578526513168081,4,3,1,1,2,0,0,2,1,0
30020.4,0.9571154598099256,3,2,1,0,2,0,2,0,0,0
30022.12,0.8390357214721385,1,1,0,0,1,0,0,0,0,1
30022.17,0.8377782390494025,1,1,0,0,1,0,1,0,0,0
30022.9,0.8225700960338075,3,2,0,0,2,1,0,0,1,1
30023.17,0.8377782390494025,2,1,0,0,1,1,0,0,1,0
30023.9,0.8225700960338075,2,1,1,0,1,0,0,0,1,0
30024.17,0.8377782390494025,1,1,0,0,1,0,0,0,0,1
30024.4,0.8339810262738845,2,1,0,0,1,1,0,0,1,0
30024.6,0.8430207483783839,2,1,1,0,1,0,0,0,1,0
311.1,0.7439083322813069,1,1,0,0,1,0,0,0,0,1
311.11,0.6529703074243074,1,1,0,0,0,1,0,1,0,0
311.15,0.6018847323524166,2,1,0,0,0,2,0,0,1,0
311.16,0.6063569335054085,2,1,0,0,0,2,0,0,1,0
311.20,0.6018847323524166,1,1,0,0,0,1,0,1,0,0
311.7,0.6442470854229708,2,1,0,0,0,2,0,0,1,0
314.1,0.7411707931846175,2,1,0,0,0,2,0,0,1,0
314.5,0.6677737075692584,1,1,0,0,0,1,0,1,0,0
314.8,0.633590762325457,1,1,0,0,0,1,0,0,1,0
316.1,0.744205025186531,1,1,0,0,0,1,0,1,0,0
316.10,0.6387541173983499,1,1,0,0,0,1,0,1,0,0
316.12,0.6719426154303526,1,1,0,1,0,0,0,0,0,1
316.15,0.5946690700305667,2,1,0,0,0,2,0,1,0,0
316.20,0.6041522931161261,1,1,0,0,0,1,0,1,0,0
316.7,0.6380379916501063,2,1,0,0,0,2,0,0,1,0
329.11,0.6455587654355517,1,1,0,1,0,0,0,0,0,1
329.17,0.6564103736170548,2,1,0,0,0,2,0,0,1,0
329.18,0.5795042937191975,1,1,0,1,0,0,0,0,0,1
329.4,0.6415515434043396,2,2,0,1,0,1,0,1,0,1
329.6,0.6401660104987201,1,1,0,0,0,1,0,1,0,0
329.8,0.6211712748115579,1,1,0,0,0,1,0,1,0,0
33.1,0.7658205018735456,1,1,0,0,0,1,0,1,0,0
33.3,0.7299364401965099,2,1,0,0,1,1,0,1,0,0
33.6,0.7037292347137328,1,1,0,1,0,0,0,0,0,1
33.7,0.6910628288959244,1,1,0,0,0,1,0,1,0,0
330.1,0.7333853630195063,2,1,0,0,0,2,0,0,1,0
330.16,0.5732192208681068,1,1,0,0,0,1,0,1,0,0
330.17,0.6564103736170548,2,1,0,0,0,2,0,1,0,0
331.1,0.7332085403177454,1,1,0,0,1,0,0,0,0,1
331.11,0.6468474324261578,3,2,0,0,1,2,0,1,0,1
331.12,0.6710373974238598,2,1,0,0,0,2,0,0,1,0
331.16,0.5810042874914337,1,1,0,0,1,0,0,0,0,1
331.17,0.6591565929609565,3,2,0,2,1,0,0,0,0,2
331.2,0.6896880464856843,1,1,0,0,1,0,0,0,0,1
331.20,0.5995508458278557,1,1,0,0,0,1,0,1,0,0
331.4,0.6487388921626818,3,3,0,1,0,2,0,1,1,1
331.5,0.6682493402935584,1,1,0,0,0,1,0,0,1,0
331.6,0.6499731885703595,2,2,0,1,0,1,0,1,0,1
332.1,0.7207030710977217,1,1,0,0,1,0,0,0,0,1
332.18,0.5530649486417801,1,1,0,1,0,0,0,0,0,1
332.6,0.6041522931161261,2,1,0,0,0,2,0,1,0,0
332.7,0.6165393525985198,2,1,0,0,0,2,0,1,0,0
340.1,0.7431601888216187,1,1,0,0,1,0,0,0,0,1
340.6,0.656968086392984,2,1,0,0,0,2,0,1,0,0
340.9,0.6288637412361991,1,1,0,0,0,1,0,1,0,0
341.1,0.7473760737946259,2,1,0,0,0,2,0,0,1,0
349.1,0.7128949807669526,1,1,0,0,1,0,0,0,0,1
349.17,0.6387541173983499,1,1,0,0,0,1,0,1,0,0
349.2,0.6401660104987201,1,1,0,1,0,0,0,0,0,1
352.17,0.6596934300549719,2,1,0,0,0,2,0,0,1,0
352.3,0.6586156981424122,2,1,0,0,0,2,0,1,0,0
360.1,0.747516327906025,1,1,0,0,1,0,0,0,0,1
364.2,0.7070192089801087,2,1,0,0,0,2,0,1,0,0
371.10,0.5646404672833292,1,1,0,0,0,1,0,1,0,0
371.14,0.5488367590814226,1,1,0,0,0,1,0,1,0,0
371.17,0.6263847523862345,2,1,0,0,0,2,0,1,0,0
373.14,0.5530649486417801,1,1,0,0,0,1,0,1,0,0
375.1,0.7143438440916993,1,1,0,0,1,0,0,0,0,1
375.12,0.6564103736170548,1,1,0,0,0,1,0,1,0,0
375.3,0.651786263643437,2,1,0,0,0,2,0,0,1,0
375.4,0.6165393525985198,1,1,0,1,0,0,0,0,0,1
375.7,0.6030265845007085,2,1,0,0,0,2,0,1,0,0
378.1,0.7430094474127084,3,2,0,0,1,2,0,0,1,1
378.10,0.6493586519294774,1,1,0,0,0,1,0,0,1,0
378.11,0.655848303355234,2,1,0,0,0,2,0,0,1,0
378.7,0.6415515434043396,2,1,0,0,0,2,0,0,1,0
39.1,0.7399134685405525,1,1,0,0,0,1,0,1,0,0
39.11,0.6487388921626818,2,2,0,1,0,1,0,0,1,1
39.20,0.6052622755152492,1,1,0,1,0,0,0,0,0,1
39.8,0.635847410666344,2,2,0,1,0,1,0,1,0,1
419.11,0.6910628288959244,2,1,0,0,0,2,0,0,1,0
421.5,0.7119106540128578,2,1,0,0,0,2,0,1,0,0
429.11,0.6914021822259508,1,1,0,0,0,1,0,1,0,0
429.17,0.6956642756993836,1,1,0,1,0,0,0,0,0,1
429.5,0.7116622094159432,2,1,0,0,0,2,0,1,0,0
44.17,0.6677737075692584,1,1,0,0,1,0,0,0,0,1
44.19,0.5646404672833292,1,1,0,0,0,1,0,1,0,0
44.3,0.6853874925187777,2,2,0,1,0,1,0,1,0,1
44.5,0.6831306136121307,2,1,0,0,0,2,0,0,1,0
44.7,0.6499731885703595,2,1,0,0,0,2,0,0,1,0
441.11,0.690034380659764,2,1,0,0,0,2,0,1,0,0
446.1,0.7652004529565046,2,2,0,1,0,1,0,2,0,0
446.10,0.6907217551457023,1,1,0,0,0,1,0,1,0,0
446.11,0.6907217551457023,1,1,0,0,0,1,0,0,1,0
446.17,0.6953458947207357,2,1,0,0,0,2,0,1,0,0
446.2,0.7339128208308265,1,1,0,0,1,0,0,0,0,1
446.3,0.7297495112242482,1,1,0,1,0,0,0,0,0,1
446.8,0.7111624368045508,1,1,0,0,0,1,0,1,0,0
464.2,0.7340876455520661,2,1,0,0,0,2,0,1,0,0
470.1,0.7653042550286258,1,1,0,0,0,1,0,1,0,0
470.17,0.6956642756993836,1,1,0,1,0,0,0,0,0,1
479.11,0.6914021822259508,2,1,0,1,0,1,0,1,0,0
479.17,0.6956642756993836,2,1,0,0,0,2,0,1,0,0
482.5,0.7116622094159432,2,1,0,0,0,2,0,1,0,0
482.8,0.7111624368045508,2,1,0,1,0,1,0,1,0,0
487.11,0.6914021822259508,2,1,0,0,0,2,0,1,0,0
487.17,0.6956642756993836,2,1,0,0,0,2,0,0,1,0
487.4,0.7150562171688067,1,1,0,1,0,0,0,0,0,1
487.6,0.7040098014426067,2,1,0,0,0,2,0,1,0,0
50.13,0.6063569335054085,1,1,0,1,0,0,0,0,0,1
50.14,0.593401045003356,1,1,0,1,0,0,0,0,0,1
50.2,0.6953458947207357,1,1,0,1,0,0,0,0,0,1
50.6,0.6523807027396934,2,1,0,2,0,0,0,0,0,1
508.1,0.8904499759432559,1,1,0,1,0,0,1,0,0,0
508.2,0.8932102691006053,1,1,0,0,0,1,0,1,0,0
513.7,0.6907217551457023,2,1,0,0,0,2,0,1,0,0
516.1,0.7663321989207351,2,1,0,0,0,2,0,1,0,0
516.2,0.7344358189420614,2,1,0,0,0,2,0,1,0,0
522.1,0.7652004529565046,1,1,0,1,0,0,0,0,0,1
522.11,0.6914021822259508,2,1,0,0,0,2,0,0,1,0
522.17,0.6937308130320282,2,1,0,0,0,2,0,0,1,0
522.21,0.5810042874914337,1,1,0,0,0,1,0,1,0,0
522.3,0.7291853398041659,2,1,0,0,0,2,0,0,1,0
522.4,0.7157607717943499,2,1,0,0,0,2,0,1,0,0
544.17,0.6959811436349972,2,1,0,0,0,2,0,1,0,0
544.2,0.7346091727969289,3,2,0,1,0,2,0,1,0,1
545.17,0.6956642756993836,1,1,0,0,1,0,0,0,0,1
57.1,0.748901174277485,2,1,0,1,0,1,0,1,0,0
57.12,0.6864884795646928,1,1,0,0,0,1,0,0,1,0
57.13,0.6263847523862345,1,1,0,0,0,1,0,1,0,0
57.14,0.6220651883940866,1,1,0,0,1,0,0,0,0,1
57.16,0.6116134254659044,2,1,0,0,0,2,0,0,1,0
57.17,0.6719426154303526,1,1,0,1,0,0,0,0,0,1
57.5,0.6835119843568517,1,1,0,1,0,0,0,0,0,1
57.7,0.6529703074243074,1,1,0,0,0,1,0,1,0,0
57.8,0.651786263643437,1,1,0,0,1,0,0,0,0,1
586.1,0.7658205018735456,1,1,0,0,0,1,0,1,0,0
587.1,0.7658205018735456,2,1,0,0,0,2,0,1,0,0
587.17,0.6956642756993836,2,1,0,0,0,2,0,1,0,0
591.1,0.8904499759432559,1,1,1,0,0,0,0,0,1,0
592.1,0.7642578027216806,1,1,0,1,0,0,0,0,0,1
592.2,0.7340876455520661,1,1,0,0,0,1,0,1,0,0
592.3,0.7293739642206721,1,1,0,0,1,0,0,0,0,1
593.11,0.8620973296733128,2,1,1,0,0,1,0,0,1,0
66.1,0.7433105570258582,2,1,0,1,0,1,0,1,0,0
66.17,0.6633422659348285,2,1,0,0,0,2,0,0,1,0
66.21,0.5211369729424864,1,1,0,0,0,1,0,1,0,0
66.5,0.6763002444132437,2,1,0,0,0,2,0,1,0,0
67.19,0.5681766607674942,2,1,0,1,0,1,0,1,0,0
79.5,0.6623186821264091,2,1,0,0,0,2,0,0,1,0
8.1,0.7333853630195063,2,1,0,1,0,1,0,1,0,0
8.11,0.6442470854229708,2,1,0,0,0,2,0,0,1,0
8.12,0.6728362470945294,1,1,0,0,0,1,0,1,0,0
8.17,0.6564103736170548,2,1,0,0,0,2,0,0,1,0
8.18,0.5810042874914337,2,1,0,0,0,2,0,1,0,0
8.2,0.6846434724994631,2,1,0,0,0,2,0,1,0,0
8.20,0.600726303051109,2,1,0,0,0,2,0,1,0,0
8.7,0.6126237952658273,1,1,0,0,0,1,0,0,1,0
9.1,0.7484890595258676,1,1,1,0,0,0,0,0,1,0
91.12,0.6672948387277075,2,1,0,0,0,2,0,0,1,0
91.17,0.6586156981424122,2,1,0,0,0,2,0,0,1,0
91.7,0.6304725140871186,2,1,0,1,0,1,0,1,0,0
91.X,0.6304725140871186,2,1,0,0,0,2,0,0,1,0
94.11,0.6779694137997485,2,1,0,0,0,2,0,0,1,0
94.16,0.634350547368007,1,1,0,0,0,1,0,1,0,0
94.17,0.6732788039104689,2,1,0,0,0,2,0,0,1,0
94.3,0.6984631890243714,2,1,0,0,0,2,0,0,1,0
94.4,0.6924100800911954,2,1,0,0,0,2,0,0,1,0
96.10,0.6910628288959244,1,1,0,1,0,0,0,0,0,1
96.14,0.6564103736170548,1,1,0,1,0,0,0,0,0,1
