sequenceID,log_lambda,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
20159.9,1.0628265511662336,2,2,0,2,0,0,0,0,1,1
20160.14,1.0455796820784635,2,1,0,1,0,1,0,1,0,0
20160.17,1.0384434853740687,2,1,0,0,1,1,0,0,0,1
20160.4,1.0860194531850709,2,1,0,1,0,1,0,1,0,0
20160.5,1.0832433016540597,2,2,0,2,0,0,0,1,0,1
20161.1,1.0953820054587926,2,1,0,1,0,1,0,0,1,0
20161.12,1.0669137830503346,2,1,0,1,0,1,0,1,0,0
20161.22,0.9896665366355052,2,1,0,1,0,1,0,1,0,0
20162.12,1.0669137830503346,2,1,0,1,0,1,0,1,0,0
20162.17,1.0384434853740687,1,1,0,0,1,0,0,0,0,1
20162.7,1.0761397043899406,3,2,0,1,1,1,0,1,1,0
20163.1,1.0953820054587926,2,1,0,1,0,1,0,1,0,0
20163.7,1.0761397043899406,3,2,0,2,0,1,0,2,0,0
20163.9,1.0628265511662336,5,4,0,4,0,1,0,4,0,0
20164.1,1.0953820054587926,4,3,0,3,0,1,0,3,0,0
20164.14,1.0455796820784635,2,1,0,1,0,1,0,1,0,0
20164.4,1.0860194531850709,2,2,0,1,0,1,0,1,0,1
20165.15,1.0410858174007578,2,1,0,0,0,2,0,0,1,0
20165.22,0.9896665366355052,3,2,0,1,1,1,0,1,0,1
20165.4,1.0860194531850709,2,1,0,1,0,1,0,1,0,0
20166.12,1.0669137830503346,2,1,0,1,0,1,0,1,0,0
20166.17,1.0384434853740687,2,1,0,0,1,1,0,0,1,0
20166.4,1.0860194531850709,3,2,0,3,0,0,0,1,0,1
20167.22,0.9896665366355052,4,3,0,4,0,0,0,2,0,1
20167.4,1.0860194531850709,3,2,0,3,0,0,0,1,0,1
20168.11,1.0670293591888496,3,2,0,3,0,0,0,1,0,1
20168.16,1.038766782309539,2,1,0,1,0,1,0,1,0,0
20168.17,1.0384434853740687,2,2,0,1,1,0,0,1,0,1
20168.19,1.0185203481094665,2,2,0,0,0,2,0,2,0,0
20168.4,1.0860194531850709,2,2,0,1,0,1,0,1,0,1
20169.10,1.067603082418202,2,1,0,1,0,1,0,1,0,0
20169.14,1.0455796820784635,2,2,0,2,0,0,0,0,1,1
20169.9,1.0628265511662336,2,1,0,0,1,1,0,0,0,1
20170.17,1.0384434853740687,2,2,0,0,0,2,0,2,0,0
20171.12,1.0669137830503346,2,1,0,1,0,1,0,1,0,0
20171.16,1.038766782309539,4,4,0,2,0,2,0,2,0,2
20171.17,1.0384434853740687,2,1,0,1,0,1,0,1,0,0
20172.20,1.022805948801301,6,6,0,5,1,0,0,3,1,2
20172.3,1.0879994603122278,4,4,0,0,3,1,0,2,2,0
20173.19,1.0185203481094665,2,1,0,1,0,1,0,1,0,0
20177.20,1.1861730202764802,2,1,0,0,1,1,0,0,1,0
20178.20,1.1861730202764802,2,1,0,0,1,1,0,0,1,0
20183.20,1.1861730202764802,2,1,1,0,1,0,0,0,1,0
20184.22,1.161234481850021,2,1,0,0,1,1,0,0,1,0
20186.22,1.161234481850021,2,1,0,0,1,1,0,0,1,0
204.2,0.9012285414344191,1,1,0,0,0,1,0,1,0,0
207.10,0.854290681445014,3,3,0,1,0,2,0,1,1,1
207.12,0.8833125077164665,2,1,0,0,0,2,0,0,1,0
207.15,0.8056583325666458,2,1,0,0,0,2,0,1,0,0
207.17,0.8712592562846388,2,1,0,0,0,2,0,0,1,0
207.18,0.7970449020117402,1,1,0,1,0,0,0,0,0,1
207.4,0.8692833294108783,2,1,0,0,0,2,0,1,0,0
207.5,0.8833125077164665,2,2,0,1,0,1,0,1,0,1
217.17,0.8619001159085207,1,1,0,0,0,1,0,1,0,0
219.2,0.9124838132189816,1,1,0,1,0,0,0,0,0,1
219.5,0.8880626431276674,1,1,0,0,0,1,0,1,0,0
220.11,0.8640886224764932,2,1,0,0,0,2,0,1,0,0
220.17,0.8722268682432441,2,1,0,0,0,2,0,0,1,0
220.19,0.7677479583792751,1,1,0,1,0,0,0,0,0,1
220.2,0.9083794930331749,2,1,0,0,0,2,0,1,0,0
220.20,0.8165454549814412,2,1,0,0,0,2,0,1,0,0
220.7,0.8517794619416945,2,1,0,0,0,2,0,1,0,0
226.1,0.9477903605697469,2,1,0,0,0,2,0,1,0,0
227.1,0.9374281895471789,2,1,0,0,0,2,0,1,0,0
227.2,0.8932166918705962,2,1,0,0,0,2,0,1,0,0
227.4,0.8464835729198763,2,1,0,0,0,2,0,1,0,0
247.1,0.9528671698325625,2,2,0,1,0,1,0,2,0,0
247.11,0.8667333404609245,2,1,0,0,0,2,0,0,1,0
247.20,0.8155218848394973,1,1,0,1,0,0,0,0,0,1
247.4,0.8755123849071863,1,1,0,1,0,0,0,0,0,1
247.X,0.8485144040187118,2,1,0,1,0,1,0,1,0,0
257.1,0.9535587749858084,2,1,0,0,0,2,0,0,1,0
257.10,0.865687184768232,1,1,0,0,0,1,0,1,0,0
257.17,0.8759694269393965,2,1,0,0,0,2,0,1,0,0
26.11,0.8567182931589736,2,1,0,0,0,2,0,1,0,0
26.17,0.8619001159085207,1,1,0,1,0,0,0,0,0,1
26.4,0.8596428632625221,2,1,0,1,0,1,0,1,0,0
26.8,0.8392825768835437,2,1,0,0,0,2,0,1,0,0
268.3,0.8768746449458893,1,1,0,0,0,1,0,0,1,0
270.11,0.8155218848394973,1,1,0,0,0,1,0,0,1,0
273.17,0.8736538069491214,2,1,0,0,0,2,0,0,1,0
273.6,0.8707704282535315,2,1,0,1,0,1,0,1,0,0
275.1,0.9507433806255903,2,1,0,0,0,2,0,0,1,0
275.2,0.9072401675541671,2,1,0,1,0,1,0,1,0,0
294.1,0.9459470663734101,2,1,0,0,0,2,0,1,0,0
30001.3,1.0542650536405105,4,3,0,1,1,2,0,1,1,1
30001.8,1.0280107001193888,1,1,0,0,1,0,0,0,0,1
30011.11,1.1534704398463576,3,2,2,0,0,1,1,0,1,0
30011.13,1.1373821403003783,1,1,1,0,0,0,0,1,0,0
30011.15,1.1369264442484137,1,1,0,1,0,0,1,0,0,0
30011.2,1.1766518186633133,2,1,0,0,1,1,0,0,0,1
30011.22,1.1067577298624196,3,2,0,0,2,1,0,0,1,1
30011.7,1.1631730836840277,3,2,1,0,1,1,1,0,1,0
30011.8,1.1527469267609207,2,1,0,0,1,1,1,0,0,0
30016.6,1.1627846808323448,4,3,1,1,2,0,0,2,1,0
30020.4,1.1620474893254624,3,2,0,0,2,1,2,0,0,0
30022.12,1.0439677509876752,1,1,0,0,1,0,0,0,0,1
30022.17,1.0427102685649392,1,1,0,0,1,0,0,0,0,1
30022.9,1.0275021255493442,3,2,0,0,2,1,0,0,1,1
30023.17,1.0427102685649392,2,1,0,0,1,1,0,0,1,0
30023.9,1.0275021255493442,2,1,1,1,0,0,0,0,1,0
30024.17,1.0427102685649392,1,1,0,0,1,0,0,0,0,1
30024.4,1.0389130557894213,2,1,0,0,1,1,0,0,1,0
30024.6,1.0479527778939206,2,1,1,0,1,0,0,0,1,0
311.1,0.9488403617968435,1,1,0,0,1,0,0,0,0,1
311.11,0.8579023369398441,1,1,0,0,0,1,0,1,0,0
311.15,0.8068167618679533,2,1,0,0,0,2,0,0,1,0
311.16,0.8112889630209452,2,1,0,0,0,2,0,1,0,0
311.20,0.8068167618679533,1,1,0,0,0,1,0,1,0,0
311.7,0.8491791149385076,2,1,0,0,0,2,0,0,1,0
314.1,0.9461028227001542,2,1,0,0,0,2,0,0,1,0
314.5,0.8727057370847952,1,1,0,0,0,1,0,1,0,0
314.8,0.8385227918409937,1,1,0,0,0,1,0,0,1,0
316.1,0.9491370547020677,1,1,0,0,0,1,0,1,0,0
316.10,0.8436861469138867,1,1,0,0,0,1,0,1,0,0
316.12,0.8768746449458893,1,1,0,1,0,0,0,0,0,1
316.15,0.7996010995461034,2,1,0,0,0,2,0,1,0,0
316.20,0.8090843226316626,1,1,0,0,0,1,0,1,0,0
316.7,0.8429700211656429,2,1,0,0,0,2,0,1,0,0
329.11,0.8504907949510884,1,1,0,1,0,0,0,0,0,1
329.17,0.8613424031325915,2,1,0,0,0,2,0,0,1,0
329.18,0.7844363232347341,1,1,0,1,0,0,0,0,0,1
329.4,0.8464835729198763,2,2,0,1,0,1,0,1,0,1
329.6,0.8450980400142568,1,1,0,0,0,1,0,1,0,0
329.8,0.8261033043270946,1,1,0,0,0,1,0,1,0,0
33.1,0.9707525313890822,1,1,0,0,0,1,0,1,0,0
33.3,0.9348684697120466,2,1,0,0,1,1,0,1,0,0
33.6,0.9086612642292694,1,1,0,1,0,0,0,0,0,1
33.7,0.8959948584114611,1,1,0,0,0,1,0,1,0,0
330.1,0.9383173925350431,2,1,0,0,0,2,0,0,1,0
330.16,0.7781512503836436,1,1,0,0,0,1,0,1,0,0
330.17,0.8613424031325915,2,1,0,0,0,2,0,1,0,0
331.1,0.9381405698332821,1,1,0,0,1,0,0,0,0,1
331.11,0.8517794619416945,3,2,0,0,1,2,0,1,0,1
331.12,0.8759694269393965,2,1,0,0,0,2,0,1,0,0
331.16,0.7859363170069703,1,1,0,1,0,0,0,0,0,1
331.17,0.8640886224764932,3,2,0,3,0,0,0,0,0,2
331.2,0.894620076001221,1,1,0,1,0,0,0,0,0,1
331.20,0.8044828753433924,1,1,0,0,0,1,0,1,0,0
331.4,0.8536709216782185,3,3,0,1,0,2,0,2,0,1
331.5,0.8731813698090952,1,1,0,0,0,1,0,1,0,0
331.6,0.8549052180858961,2,2,0,1,0,1,0,1,0,1
332.1,0.9256351006132585,1,1,0,0,1,0,0,0,0,1
332.18,0.7579969781573168,1,1,0,1,0,0,0,0,0,1
332.6,0.8090843226316626,2,1,0,0,0,2,0,1,0,0
332.7,0.8214713821140566,2,1,0,0,0,2,0,1,0,0
340.1,0.9480922183371554,1,1,0,1,0,0,0,0,0,1
340.6,0.8619001159085207,2,1,0,0,0,2,0,1,0,0
340.9,0.8337957707517358,1,1,0,0,0,1,0,1,0,0
341.1,0.9523081033101627,2,1,0,0,0,2,0,0,1,0
349.1,0.9178270102824894,1,1,0,0,1,0,0,0,0,1
349.17,0.8436861469138867,1,1,0,0,0,1,0,1,0,0
349.2,0.8450980400142568,1,1,0,1,0,0,0,0,0,1
352.17,0.8646254595705087,2,1,0,0,0,2,0,0,1,0
352.3,0.8635477276579488,2,1,0,0,0,2,0,1,0,0
360.1,0.9524483574215615,1,1,0,0,1,0,0,0,0,1
364.2,0.9119512384956453,2,1,0,0,0,2,0,1,0,0
371.10,0.7695724967988659,1,1,0,0,0,1,0,1,0,0
371.14,0.7537687885969593,1,1,0,0,0,1,0,1,0,0
371.17,0.831316781901771,2,1,0,0,0,2,0,1,0,0
373.14,0.7579969781573168,1,1,0,0,0,1,0,1,0,0
375.1,0.919275873607236,1,1,0,0,1,0,0,0,0,1
375.12,0.8613424031325915,1,1,0,0,0,1,0,1,0,0
375.3,0.8567182931589736,2,1,0,0,0,2,0,0,1,0
375.4,0.8214713821140566,1,1,0,1,0,0,0,0,0,1
375.7,0.8079586140162452,2,1,0,0,0,2,0,1,0,0
378.1,0.947941476928245,3,2,0,0,1,2,0,0,1,1
378.10,0.854290681445014,1,1,0,0,0,1,0,1,0,0
378.11,0.8607803328707707,2,1,0,0,0,2,0,0,1,0
378.7,0.8464835729198763,2,1,0,0,0,2,0,0,1,0
39.1,0.9448454980560892,1,1,0,0,0,1,0,1,0,0
39.11,0.8536709216782185,2,2,0,1,0,1,0,1,0,1
39.20,0.8101943050307859,1,1,0,1,0,0,0,0,0,1
39.8,0.8407794401818807,2,2,0,1,0,1,0,1,0,1
419.11,0.8959948584114611,2,1,0,0,0,2,0,1,0,0
421.5,0.9168426835283945,2,1,0,0,0,2,0,1,0,0
429.11,0.8963342117414875,1,1,0,0,0,1,0,1,0,0
429.17,0.9005963052149203,1,1,0,1,0,0,0,0,0,1
429.5,0.9165942389314798,2,1,0,0,0,2,0,1,0,0
44.17,0.8727057370847952,1,1,0,0,1,0,0,0,0,1
44.19,0.7695724967988659,1,1,0,0,0,1,0,1,0,0
44.3,0.8903195220343144,2,2,0,1,0,1,0,1,0,1
44.5,0.8880626431276674,2,1,0,0,0,2,0,0,1,0
44.7,0.8549052180858961,2,1,0,0,0,2,0,1,0,0
441.11,0.8949664101753007,2,1,0,0,0,2,0,1,0,0
446.1,0.9701324824720413,2,2,0,1,0,1,0,2,0,0
446.10,0.8956537846612391,1,1,0,0,0,1,0,1,0,0
446.11,0.8956537846612391,1,1,0,0,0,1,0,1,0,0
446.17,0.9002779242362724,2,1,0,0,0,2,0,1,0,0
446.2,0.9388448503463632,1,1,0,1,0,0,0,0,0,1
446.3,0.9346815407397849,1,1,0,1,0,0,0,0,0,1
446.8,0.9160944663200876,1,1,0,0,0,1,0,1,0,0
464.2,0.9390196750676028,2,1,0,0,0,2,0,1,0,0
470.1,0.9702362845441626,1,1,0,0,0,1,0,1,0,0
470.17,0.9005963052149203,1,1,0,1,0,0,0,0,0,1
479.11,0.8963342117414875,2,1,0,1,0,1,0,1,0,0
479.17,0.9005963052149203,2,1,0,0,0,2,0,1,0,0
482.5,0.9165942389314798,2,1,0,0,0,2,0,1,0,0
482.8,0.9160944663200876,2,1,0,1,0,1,0,1,0,0
487.11,0.8963342117414875,2,1,0,0,0,2,0,1,0,0
487.17,0.9005963052149203,2,1,0,0,0,2,0,1,0,0
487.4,0.9199882466843434,1,1,0,1,0,0,0,0,0,1
487.6,0.9089418309581434,2,1,0,0,0,2,0,1,0,0
50.13,0.8112889630209452,1,1,0,1,0,0,0,0,0,1
50.14,0.7983330745188928,1,1,0,1,0,0,0,0,0,1
50.2,0.9002779242362724,1,1,0,1,0,0,0,0,0,1
50.6,0.8573127322552302,2,1,0,2,0,0,0,0,0,1
508.1,1.0953820054587926,1,1,0,1,0,0,0,0,0,1
508.2,1.098142298616142,1,1,0,0,0,1,0,1,0,0
513.7,0.8956537846612391,2,1,0,0,0,2,0,1,0,0
516.1,0.9712642284362718,2,1,0,0,0,2,0,1,0,0
516.2,0.9393678484575981,2,1,0,0,0,2,0,1,0,0
522.1,0.9701324824720413,1,1,0,1,0,0,0,0,0,1
522.11,0.8963342117414875,2,1,0,0,0,2,0,1,0,0
522.17,0.8986628425475649,2,1,0,0,0,2,0,1,0,0
522.21,0.7859363170069703,1,1,0,0,0,1,0,1,0,0
522.3,0.9341173693197026,2,1,0,0,0,2,0,1,0,0
522.4,0.9206928013098867,2,1,0,0,0,2,0,1,0,0
544.17,0.9009131731505339,2,1,0,0,0,2,0,1,0,0
544.2,0.9395412023124657,3,2,0,1,0,2,0,1,0,1
545.17,0.9005963052149203,1,1,0,1,0,0,0,0,0,1
57.1,0.9538332037930217,2,1,0,1,0,1,0,1,0,0
57.12,0.8914205090802295,1,1,0,0,0,1,0,0,1,0
57.13,0.831316781901771,1,1,0,0,0,1,0,1,0,0
57.14,0.8269972179096234,1,1,0,1,0,0,0,0,0,1
57.16,0.8165454549814412,2,1,0,0,0,2,0,1,0,0
57.17,0.8768746449458893,1,1,0,1,0,0,0,0,0,1
57.5,0.8884440138723884,1,1,0,1,0,0,0,0,0,1
57.7,0.8579023369398441,1,1,0,0,0,1,0,1,0,0
57.8,0.8567182931589736,1,1,0,1,0,0,0,0,0,1
586.1,0.9707525313890822,1,1,0,0,0,1,0,1,0,0
587.1,0.9707525313890822,2,1,0,0,0,2,0,1,0,0
587.17,0.9005963052149203,2,1,0,0,0,2,0,1,0,0
591.1,1.0953820054587926,1,1,0,0,0,1,0,0,1,0
592.1,0.9691898322372173,1,1,0,1,0,0,0,0,0,1
592.2,0.9390196750676028,1,1,0,0,0,1,0,1,0,0
592.3,0.9343059937362088,1,1,0,1,0,0,0,0,0,1
593.11,1.0670293591888496,2,1,0,0,0,2,0,0,1,0
66.1,0.9482425865413949,2,1,0,1,0,1,0,1,0,0
66.17,0.868274295450365,2,1,0,0,0,2,0,1,0,0
66.21,0.7260690024580231,1,1,0,0,0,1,0,1,0,0
66.5,0.8812322739287803,2,1,0,0,0,2,0,1,0,0
67.19,0.7731086902830309,2,1,0,1,0,1,0,1,0,0
79.5,0.8672507116419459,2,1,0,0,0,2,0,0,1,0
8.1,0.9383173925350431,2,1,0,1,0,1,0,1,0,0
8.11,0.8491791149385076,2,1,0,0,0,2,0,0,1,0
8.12,0.8777682766100661,1,1,0,0,0,1,0,1,0,0
8.17,0.8613424031325915,2,1,0,0,0,2,0,0,1,0
8.18,0.7859363170069703,2,1,0,0,0,2,0,1,0,0
8.2,0.8895755020149998,2,1,0,0,0,2,0,1,0,0
8.20,0.8056583325666458,2,1,0,0,0,2,0,1,0,0
8.7,0.817555824781364,1,1,0,0,0,1,0,1,0,0
9.1,0.9534210890414043,1,1,1,0,0,0,0,0,1,0
91.12,0.8722268682432441,2,1,0,0,0,2,0,0,1,0
91.17,0.8635477276579488,2,1,0,0,0,2,0,0,1,0
91.7,0.8354045436026553,2,1,0,1,0,1,0,1,0,0
91.X,0.8354045436026553,2,1,0,0,0,2,0,1,0,0
94.11,0.8829014433152853,2,1,0,0,0,2,0,0,1,0
94.16,0.8392825768835437,1,1,0,0,0,1,0,1,0,0
94.17,0.8782108334260056,2,1,0,0,0,2,0,0,1,0
94.3,0.9033952185399081,2,1,0,0,0,2,0,0,1,0
94.4,0.8973421096067321,2,1,0,0,0,2,0,1,0,0
96.10,0.8959948584114611,1,1,0,1,0,0,0,0,0,1
96.14,0.8613424031325915,1,1,0,1,0,0,0,0,0,1
