sequenceID,log_lambda,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
162.3,0.34938020059920666,3,2,0,1,0,2,0,0,1,1
162.5,0.35726036785485893,2,1,0,0,0,2,0,0,1,0
162.7,0.3140143159483305,2,1,0,0,0,2,0,1,0,0
162.8,0.31864451848841,1,1,0,1,0,0,0,0,0,1
17.1,0.4262486398504451,2,1,0,0,0,2,0,1,0,0
17.11,0.33767710447891836,2,2,0,1,0,1,0,1,0,1
172.1,0.43590068402611143,1,1,0,0,0,1,0,1,0,0
172.17,0.35682060577168084,2,1,0,0,0,2,0,1,0,0
172.3,0.38200499088558326,2,1,0,0,0,2,0,1,0,0
172.4,0.3759518819524073,2,1,0,0,0,2,0,1,0,0
173.11,0.3284476515419088,2,1,0,0,0,2,0,0,1,0
173.15,0.26151856385261224,1,1,0,0,0,1,0,1,0,0
173.16,0.2674670300948015,2,1,0,0,0,2,0,1,0,0
173.19,0.20168781503653724,1,1,0,1,0,0,0,0,0,1
173.4,0.3277888872841829,1,1,0,1,0,0,0,0,0,1
173.8,0.30289349549443695,2,1,0,0,0,2,0,1,0,0
188.1,0.43590068402611143,2,1,0,0,0,2,0,0,1,0
188.2,0.40159663280393953,1,1,0,0,1,0,0,0,0,1
188.3,0.38200499088558326,2,1,0,0,0,2,0,0,1,0
188.6,0.37075447747545,1,1,0,0,1,0,0,0,0,1
188.9,0.34839228208668693,1,1,0,0,0,1,0,0,1,0
189.1,0.44936230373475744,1,1,0,0,0,1,0,0,1,0
189.11,0.37494398408716273,2,1,0,0,0,2,0,0,1,0
189.15,0.32910056729676357,2,1,0,0,0,2,0,0,1,0
189.17,0.3792060775605955,2,1,0,0,0,2,0,0,1,0
189.18,0.32440381650460026,2,1,0,1,0,1,0,1,0,0
189.2,0.41780377924932477,1,1,0,0,0,1,0,1,0,0
189.20,0.3303892342873697,1,1,0,0,0,1,0,0,1,0
189.3,0.4134782420577218,1,1,0,0,1,0,0,0,0,1
189.5,0.3954524558740697,2,1,0,0,0,2,0,0,1,0
189.X,0.37218005248801317,1,1,0,0,1,0,0,0,0,1
2.1,0.4306363839011625,2,1,0,0,0,2,0,0,1,0
2.19,0.249968699498779,1,1,0,0,1,0,0,0,0,1
20003.2,0.6381543035048995,2,2,0,0,2,0,2,0,0,0
20005.2,0.6381543035048995,4,4,0,0,4,0,1,0,2,1
20005.3,0.6298523849787361,3,3,1,0,2,0,0,0,3,0
20033.11,0.6153236607745184,2,2,1,0,1,0,0,0,2,0
20052.3,0.6298523849787361,2,1,1,0,1,0,0,0,1,0
20082.22,0.642353941203765,2,2,0,0,2,0,1,0,1,0
20090.20,0.6664960129785237,2,1,0,0,1,1,1,0,0,0
20092.19,0.6514164519059435,1,1,1,0,0,0,1,0,0,0
20105.22,0.642353941203765,2,1,1,1,0,0,0,1,0,0
20108.20,0.6664960129785237,2,2,0,0,2,0,1,0,0,1
20109.20,0.6664960129785237,2,1,0,0,1,1,0,0,1,0
20118.2,0.6381543035048995,5,4,1,0,3,1,1,0,3,0
20119.2,0.6381543035048995,2,2,0,0,2,0,0,0,1,1
20121.14,0.5924883593550517,2,2,0,0,2,0,1,0,1,0
20121.7,0.6174276912141566,2,2,0,0,1,1,0,2,0,0
20124.1,0.6332886126911889,1,1,1,0,0,0,1,0,0,0
20124.16,0.5850752775872888,1,1,1,0,0,0,1,0,0,0
20124.2,0.6381543035048995,1,1,1,0,0,0,1,0,0,0
20124.3,0.6298523849787361,2,1,2,0,0,0,0,0,1,0
20129.20,0.6647827926221553,2,1,0,0,1,1,0,1,0,0
20133.X,0.5535088574023318,3,3,0,0,2,1,0,1,2,0
20134.X,0.5535088574023318,3,3,0,0,2,1,0,1,2,0
20135.14,0.5241894544241388,3,2,0,0,1,2,0,0,1,1
20136.17,0.5170532577197439,2,1,1,1,0,0,0,1,0,0
20138.1,0.5739917778044679,2,2,1,0,0,1,0,2,0,0
20139.12,0.5455235553960097,2,1,1,1,0,0,0,1,0,0
20139.16,0.5173765546552141,3,2,1,2,0,0,0,2,0,0
20139.17,0.5170532577197439,2,2,0,0,2,0,1,0,1,0
20139.3,0.5666092326579031,1,1,0,0,1,0,1,0,0,0
20139.4,0.5646292255307462,2,1,0,2,0,0,1,0,0,0
20139.5,0.5618530739997348,2,1,1,1,0,0,0,1,0,0
20140.14,0.5241894544241388,2,1,1,0,1,0,0,0,1,0
20140.15,0.5196955897464329,2,1,0,1,0,1,0,1,0,0
20141.12,0.5455235553960097,2,1,0,1,0,1,0,1,0,0
20141.14,0.5241894544241388,2,1,1,0,1,0,0,0,1,0
20141.5,0.5618530739997348,2,1,0,1,0,1,0,1,0,0
20142.18,0.514637900732132,1,1,1,0,0,0,0,0,1,0
20142.22,0.4682763089811804,4,3,0,4,0,0,0,2,0,1
20143.X,0.5535088574023318,3,2,0,0,3,0,1,0,1,0
20144.14,0.5241894544241388,3,2,0,1,1,1,0,1,1,0
20144.9,0.5414363235119088,2,1,1,1,0,0,0,1,0,0
20145.1,0.5739917778044679,2,1,0,1,0,1,0,1,0,0
20145.10,0.5462128547638772,2,1,0,1,0,1,0,1,0,0
20145.12,0.5455235553960097,2,1,0,1,0,1,0,1,0,0
20145.14,0.5241894544241388,2,1,0,0,1,1,0,0,1,0
20145.4,0.5646292255307462,2,2,0,1,0,1,0,1,0,1
20145.8,0.5504057044769366,2,1,0,1,0,1,0,1,0,0
20145.9,0.5414363235119088,3,2,0,0,2,1,0,0,2,0
20145.X,0.5535088574023318,3,3,0,1,1,1,0,0,3,0
20146.17,0.5170532577197439,1,1,0,0,1,0,0,0,0,1
20146.4,0.5646292255307462,2,1,0,1,0,1,0,1,0,0
20148.1,0.5739917778044679,3,3,1,1,1,0,0,1,2,0
20151.14,0.5241894544241388,3,2,0,1,2,0,0,1,0,1
20151.17,0.5170532577197439,1,1,0,0,1,0,1,0,0,0
20154.4,0.5646292255307462,3,2,0,2,1,0,2,0,0,0
20154.9,0.5414363235119088,2,1,1,0,1,0,0,0,1,0
20157.11,0.5456391315345247,3,2,1,0,2,0,0,0,2,0
20158.1,0.5739917778044679,2,2,1,0,0,1,0,2,0,0
20158.9,0.5414363235119088,3,3,0,2,0,1,0,2,0,1
20159.1,0.5739917778044679,6,5,0,1,3,2,0,1,3,1
20159.14,0.5241894544241388,2,1,0,0,1,1,0,0,1,0
20159.15,0.5196955897464329,2,1,1,0,1,0,0,0,1,0
20159.3,0.5666092326579031,3,2,0,0,1,2,0,0,1,1
20159.4,0.5646292255307462,5,4,0,0,3,2,0,2,1,1
20159.9,0.5414363235119088,2,2,0,2,0,0,1,0,1,0
20160.14,0.5241894544241388,2,1,1,0,1,0,0,0,1,0
20160.17,0.5170532577197439,2,1,1,0,1,0,1,0,0,0
20160.4,0.5646292255307462,2,1,1,0,1,0,0,0,1,0
20160.5,0.5618530739997348,2,2,0,1,1,0,1,1,0,0
20161.1,0.5739917778044679,2,1,1,1,0,0,0,0,1,0
20161.12,0.5455235553960097,2,1,0,1,0,1,0,1,0,0
20161.22,0.4682763089811804,2,1,0,1,0,1,0,1,0,0
20162.12,0.5455235553960097,2,1,1,1,0,0,0,1,0,0
20162.17,0.5170532577197439,1,1,0,0,1,0,1,0,0,0
20162.7,0.5547494767356157,3,2,1,0,2,0,0,0,2,0
20163.1,0.5739917778044679,2,1,0,1,0,1,0,1,0,0
20163.7,0.5547494767356157,3,2,0,2,0,1,0,2,0,0
20163.9,0.5414363235119088,5,4,0,4,0,1,0,4,0,0
20164.1,0.5739917778044679,4,3,1,3,0,0,0,3,0,0
20164.14,0.5241894544241388,2,1,0,0,1,1,0,0,1,0
20164.4,0.5646292255307462,2,2,1,1,0,0,1,1,0,0
20165.15,0.5196955897464329,2,1,0,0,0,2,0,0,1,0
20165.22,0.4682763089811804,3,2,0,1,1,1,0,1,0,1
20165.4,0.5646292255307462,2,1,0,1,0,1,0,1,0,0
20166.12,0.5455235553960097,2,1,0,1,0,1,0,1,0,0
20166.17,0.5170532577197439,2,1,0,0,1,1,0,0,1,0
20166.4,0.5646292255307462,3,2,0,1,2,0,0,1,0,1
20167.22,0.4682763089811804,4,3,0,4,0,0,0,2,0,1
20167.4,0.5646292255307462,3,2,0,3,0,0,0,1,0,1
20168.11,0.5456391315345247,3,2,0,3,0,0,0,1,0,1
20168.16,0.5173765546552141,2,1,0,1,0,1,0,1,0,0
20168.17,0.5170532577197439,2,2,1,1,0,0,0,1,0,1
20168.19,0.4971301204551416,2,2,1,0,0,1,0,2,0,0
20168.4,0.5646292255307462,2,2,1,1,0,0,1,1,0,0
20169.10,0.5462128547638772,2,1,0,1,0,1,0,1,0,0
20169.14,0.5241894544241388,2,2,0,0,2,0,1,0,1,0
20169.9,0.5414363235119088,2,1,0,0,1,1,1,0,0,0
20170.17,0.5170532577197439,2,2,0,0,0,2,0,2,0,0
20171.12,0.5455235553960097,2,1,0,1,0,1,0,1,0,0
20171.16,0.5173765546552141,4,4,0,2,0,2,0,2,0,2
20171.17,0.5170532577197439,2,1,0,1,0,1,0,1,0,0
20172.20,0.5014157211469762,6,6,0,3,3,0,1,0,4,1
20172.3,0.5666092326579031,4,4,1,0,3,0,0,0,4,0
20173.19,0.4971301204551416,2,1,0,1,0,1,0,1,0,0
20177.20,0.6647827926221553,2,1,0,0,1,1,0,0,1,0
20178.20,0.6647827926221553,2,1,1,0,1,0,0,0,1,0
20183.20,0.6647827926221553,2,1,1,0,1,0,0,0,1,0
20184.22,0.6398442541956963,2,1,0,0,1,1,0,0,1,0
20186.22,0.6398442541956963,2,1,0,0,1,1,0,0,1,0
204.2,0.3798383137800943,1,1,0,0,0,1,0,1,0,0
207.10,0.33290045379068917,3,3,0,0,1,2,0,0,2,1
207.12,0.3619222800621417,2,1,0,0,0,2,0,0,1,0
207.15,0.2842681049123209,2,1,0,0,0,2,0,0,1,0
207.17,0.3498690286303141,2,1,0,0,0,2,0,0,1,0
207.18,0.27565467435741536,1,1,0,0,1,0,0,0,0,1
207.4,0.3478931017565534,2,1,0,0,0,2,0,0,1,0
207.5,0.3619222800621417,2,2,0,0,1,1,0,0,1,1
217.17,0.34050988825419587,1,1,0,0,0,1,0,1,0,0
219.2,0.39109358556465684,1,1,0,1,0,0,0,0,0,1
219.5,0.36667241547334256,1,1,0,0,0,1,0,1,0,0
220.11,0.34269839482216835,2,1,0,0,0,2,0,0,1,0
220.17,0.3508366405889193,2,1,0,0,0,2,0,0,1,0
220.19,0.2463577307249503,1,1,0,1,0,0,0,0,0,1
220.2,0.3869892653788501,2,1,0,0,0,2,0,1,0,0
220.20,0.29515522732711624,2,1,0,0,0,2,0,1,0,0
220.7,0.3303892342873697,2,1,0,0,0,2,0,1,0,0
226.1,0.42640013291542217,2,1,0,0,0,2,0,0,1,0
227.1,0.416037961892854,2,1,0,0,0,2,0,0,1,0
227.2,0.37182646421627136,2,1,0,0,0,2,0,1,0,0
227.4,0.32509334526555156,2,1,0,0,0,2,0,1,0,0
247.1,0.4314769421782376,2,2,0,0,1,1,0,2,0,0
247.11,0.3453431128065998,2,1,0,0,0,2,0,0,1,0
247.20,0.2941316571851725,1,1,0,0,1,0,0,0,0,1
247.4,0.35412215725286145,1,1,0,0,1,0,0,0,0,1
247.X,0.32712417636438695,2,1,0,1,0,1,0,1,0,0
257.1,0.4321685473314836,2,1,0,0,0,2,0,0,1,0
257.10,0.34429695711390723,1,1,0,0,0,1,0,0,1,0
257.17,0.3545791992850716,2,1,0,0,0,2,0,0,1,0
26.11,0.33532806550464883,2,1,0,0,0,2,0,0,1,0
26.17,0.34050988825419587,1,1,0,0,1,0,0,0,0,1
26.4,0.3382526356081973,2,1,0,1,0,1,0,1,0,0
26.8,0.3178923492292189,2,1,0,0,0,2,0,1,0,0
268.3,0.3554844172915645,1,1,0,0,0,1,0,0,1,0
270.11,0.2941316571851725,1,1,1,0,0,0,0,0,1,0
273.17,0.3522635792947966,2,1,0,0,0,2,0,0,1,0
273.6,0.34938020059920666,2,1,0,0,1,1,0,0,1,0
275.1,0.42935315297126553,2,1,0,0,0,2,0,0,1,0
275.2,0.3858499398998423,2,1,0,1,0,1,0,0,1,0
294.1,0.42455683871908534,2,1,0,0,0,2,0,0,1,0
30001.3,0.5328748259861857,4,3,0,0,2,2,1,0,2,0
30001.8,0.506620472465064,1,1,0,0,1,0,0,0,0,1
30011.11,0.6320802121920328,3,2,3,0,0,0,1,0,1,0
30011.13,0.6159919126460535,1,1,1,0,0,0,0,0,1,0
30011.15,0.615536216594089,1,1,0,0,1,0,1,0,0,0
30011.2,0.6552615910089884,2,1,0,0,1,1,1,0,0,0
30011.22,0.5853675022080947,3,2,0,0,2,1,1,0,1,0
30011.7,0.6417828560297029,3,2,1,0,1,1,1,0,1,0
30011.8,0.631356699106596,2,1,0,0,1,1,1,0,0,0
30016.6,0.64139445317802,4,3,1,1,2,0,1,0,2,0
30020.4,0.6406572616711376,3,2,1,0,2,0,2,0,0,0
30022.12,0.5225775233333503,1,1,0,0,1,0,1,0,0,0
30022.17,0.5213200409106143,1,1,0,0,1,0,1,0,0,0
30022.9,0.5061118978950194,3,2,0,0,2,1,1,0,1,0
30023.17,0.5213200409106143,2,1,1,0,1,0,0,0,1,0
30023.9,0.5061118978950194,2,1,1,0,1,0,0,0,1,0
30024.17,0.5213200409106143,1,1,0,0,1,0,1,0,0,0
30024.4,0.5175228281350964,2,1,1,0,1,0,0,0,1,0
30024.6,0.5265625502395959,2,1,1,0,1,0,0,0,1,0
311.1,0.4274501341425188,1,1,0,0,1,0,0,0,0,1
311.11,0.3365121092855193,1,1,0,0,0,1,0,0,1,0
311.15,0.28542653421362846,2,1,0,0,0,2,0,0,1,0
311.16,0.2898987353666204,2,1,0,0,0,2,0,0,1,0
311.20,0.28542653421362846,1,1,0,0,0,1,0,1,0,0
311.7,0.3277888872841829,2,1,0,0,0,2,0,0,1,0
314.1,0.4247125950458294,2,1,0,0,0,2,0,0,1,0
314.5,0.35131550943047035,1,1,0,0,0,1,0,0,1,0
314.8,0.3171325641866688,1,1,0,0,0,1,0,1,0,0
316.1,0.42774682704774286,1,1,0,0,0,1,0,1,0,0
316.10,0.3222959192595618,1,1,0,0,0,1,0,0,1,0
316.12,0.3554844172915645,1,1,0,0,1,0,0,0,0,1
316.15,0.27821087189177857,2,1,0,0,0,2,0,0,1,0
316.20,0.2876940949773379,1,1,0,0,0,1,0,1,0,0
316.7,0.3215797935113181,2,1,0,0,0,2,0,0,1,0
329.11,0.32910056729676357,1,1,0,0,1,0,0,0,0,1
329.17,0.33995217547826667,2,1,0,0,0,2,0,0,1,0
329.18,0.26304609558040937,1,1,0,0,1,0,0,0,0,1
329.4,0.32509334526555156,2,2,0,1,0,1,0,1,0,1
329.6,0.323707812359932,1,1,0,0,0,1,0,1,0,0
329.8,0.30471307667276976,1,1,0,0,0,1,0,1,0,0
33.1,0.44936230373475744,1,1,0,0,0,1,0,1,0,0
33.3,0.4134782420577218,2,1,0,0,1,1,0,0,1,0
33.6,0.38727103657494466,1,1,0,1,0,0,0,0,0,1
33.7,0.37460463075713624,1,1,0,0,0,1,0,1,0,0
330.1,0.41692716488071824,2,1,0,0,0,2,0,0,1,0
330.16,0.25676102272931883,1,1,0,0,0,1,0,0,1,0
330.17,0.33995217547826667,2,1,0,0,0,2,0,0,1,0
331.1,0.41675034217895734,1,1,0,0,1,0,0,0,0,1
331.11,0.3303892342873697,3,2,0,0,1,2,0,1,0,1
331.12,0.3545791992850716,2,1,0,0,0,2,0,0,1,0
331.16,0.2645460893526455,1,1,0,0,1,0,0,0,0,1
331.17,0.34269839482216835,3,2,0,2,1,0,0,0,0,2
331.2,0.3732298483468962,1,1,0,0,1,0,0,0,0,1
331.20,0.2830926476890676,1,1,0,0,0,1,0,0,1,0
331.4,0.33228069402389354,3,3,0,0,1,2,0,0,2,1
331.5,0.3517911421547705,1,1,0,0,0,1,0,0,1,0
331.6,0.3335149904315714,2,2,0,0,1,1,0,0,1,1
332.1,0.40424487295893363,1,1,0,0,1,0,0,0,0,1
332.18,0.236606750502992,1,1,0,1,0,0,0,0,0,1
332.6,0.2876940949773379,2,1,0,0,0,2,0,0,1,0
332.7,0.30008115445973177,2,1,0,0,0,2,0,0,1,0
340.1,0.4267019906828307,1,1,0,0,1,0,0,0,0,1
340.6,0.34050988825419587,2,1,0,0,0,2,0,1,0,0
340.9,0.312405543097411,1,1,0,0,0,1,0,1,0,0
341.1,0.4309178756558379,2,1,0,0,0,2,0,0,1,0
349.1,0.3964367826281645,1,1,0,0,1,0,0,0,0,1
349.17,0.3222959192595618,1,1,0,0,0,1,0,1,0,0
349.2,0.323707812359932,1,1,0,1,0,0,0,0,0,1
352.17,0.3432352319161838,2,1,0,0,0,2,0,0,1,0
352.3,0.34215750000362405,2,1,0,0,0,2,0,0,1,0
360.1,0.4310581297672368,1,1,0,0,1,0,0,0,0,1
364.2,0.39056101084132056,2,1,0,0,0,2,0,1,0,0
371.10,0.24818226914454103,1,1,0,0,0,1,0,1,0,0
371.14,0.2323785609426345,1,1,0,0,0,1,0,1,0,0
371.17,0.30992655424744625,2,1,0,0,0,2,0,1,0,0
373.14,0.236606750502992,1,1,0,0,0,1,0,1,0,0
375.1,0.39788564595291115,1,1,0,0,1,0,0,0,0,1
375.12,0.33995217547826667,1,1,0,0,0,1,0,1,0,0
375.3,0.33532806550464883,2,1,0,0,0,2,0,0,1,0
375.4,0.30008115445973177,1,1,0,0,1,0,0,0,0,1
375.7,0.28656838636192045,2,1,0,0,0,2,0,0,1,0
378.1,0.4265512492739203,3,2,0,0,1,2,0,0,1,1
378.10,0.33290045379068917,1,1,0,0,0,1,0,0,1,0
378.11,0.3393901052164459,2,1,0,0,0,2,0,0,1,0
378.7,0.32509334526555156,2,1,0,0,0,2,0,0,1,0
39.1,0.4234552704017644,1,1,0,0,0,1,0,0,1,0
39.11,0.33228069402389354,2,2,0,0,1,1,0,0,1,1
39.20,0.28880407737646113,1,1,0,1,0,0,0,0,0,1
39.8,0.3193892125275559,2,2,0,1,0,1,0,0,1,1
419.11,0.37460463075713624,2,1,0,0,0,2,0,0,1,0
421.5,0.3954524558740697,2,1,0,0,0,2,0,1,0,0
429.11,0.37494398408716273,1,1,0,0,0,1,0,0,1,0
429.17,0.3792060775605955,1,1,0,0,1,0,0,0,0,1
429.5,0.3952040112771551,2,1,0,0,0,2,0,1,0,0
44.17,0.35131550943047035,1,1,0,0,1,0,0,0,0,1
44.19,0.24818226914454103,1,1,0,0,0,1,0,0,1,0
44.3,0.3689292943799896,2,2,0,0,1,1,0,0,1,1
44.5,0.36667241547334256,2,1,0,0,0,2,0,0,1,0
44.7,0.3335149904315714,2,1,0,0,0,2,0,0,1,0
441.11,0.37357618252097585,2,1,0,0,0,2,0,1,0,0
446.1,0.4487422548177165,2,2,0,0,1,1,0,2,0,0
446.10,0.37426355700691427,1,1,0,0,0,1,0,0,1,0
446.11,0.37426355700691427,1,1,0,0,0,1,0,0,1,0
446.17,0.3788876965819476,2,1,0,0,0,2,0,0,1,0
446.2,0.41745462269203837,1,1,0,0,1,0,0,0,0,1
446.3,0.41329131308546013,1,1,0,1,0,0,0,0,0,1
446.8,0.3947042386657627,1,1,0,0,0,1,0,1,0,0
464.2,0.41762944741327795,2,1,0,0,0,2,0,1,0,0
470.1,0.44884605688983775,1,1,0,0,0,1,0,1,0,0
470.17,0.3792060775605955,1,1,0,1,0,0,0,0,0,1
479.11,0.37494398408716273,2,1,0,1,0,1,0,0,1,0
479.17,0.3792060775605955,2,1,0,0,0,2,0,0,1,0
482.5,0.3952040112771551,2,1,0,0,0,2,0,1,0,0
482.8,0.3947042386657627,2,1,0,1,0,1,0,1,0,0
487.11,0.37494398408716273,2,1,0,0,0,2,0,0,1,0
487.17,0.3792060775605955,2,1,0,0,0,2,0,0,1,0
487.4,0.3985980190300186,1,1,0,1,0,0,0,0,0,1
487.6,0.3875516033038187,2,1,0,0,0,2,0,1,0,0
50.13,0.2898987353666204,1,1,0,1,0,0,0,0,0,1
50.14,0.27694284686456794,1,1,0,1,0,0,0,0,0,1
50.2,0.3788876965819476,1,1,0,0,1,0,0,0,0,1
50.6,0.33592250460090534,2,1,0,2,0,0,0,0,0,1
508.1,0.5739917778044679,1,1,1,0,0,0,1,0,0,0
508.2,0.5767520709618172,1,1,0,0,0,1,0,1,0,0
513.7,0.37426355700691427,2,1,0,0,0,2,0,1,0,0
516.1,0.449874000781947,2,1,0,0,0,2,0,1,0,0
516.2,0.41797762080327333,2,1,0,0,0,2,0,1,0,0
522.1,0.4487422548177165,1,1,0,1,0,0,0,0,0,1
522.11,0.37494398408716273,2,1,0,0,0,2,0,0,1,0
522.17,0.3772726148932401,2,1,0,0,0,2,0,0,1,0
522.21,0.2645460893526455,1,1,0,0,0,1,0,1,0,0
522.3,0.41272714166537783,2,1,0,0,0,2,0,0,1,0
522.4,0.3993025736555619,2,1,0,0,0,2,0,1,0,0
544.17,0.37952294549620913,2,1,0,0,0,2,0,0,1,0
544.2,0.4181509746581409,3,2,0,1,0,2,0,1,0,1
545.17,0.3792060775605955,1,1,0,0,1,0,0,0,0,1
57.1,0.4324429761386969,2,1,0,1,0,1,0,1,0,0
57.12,0.3700302814259047,1,1,0,0,0,1,0,0,1,0
57.13,0.30992655424744625,1,1,0,0,0,1,0,0,1,0
57.14,0.30560699025529864,1,1,0,0,1,0,0,0,0,1
57.16,0.29515522732711624,2,1,0,0,0,2,0,0,1,0
57.17,0.3554844172915645,1,1,0,0,1,0,0,0,0,1
57.5,0.36705378621806356,1,1,0,0,1,0,0,0,0,1
57.7,0.3365121092855193,1,1,0,0,0,1,0,0,1,0
57.8,0.33532806550464883,1,1,0,0,1,0,0,0,0,1
586.1,0.44936230373475744,1,1,0,0,0,1,0,1,0,0
587.1,0.44936230373475744,2,1,0,0,0,2,0,1,0,0
587.17,0.3792060775605955,2,1,0,0,0,2,0,1,0,0
591.1,0.5739917778044679,1,1,1,0,0,0,0,0,1,0
592.1,0.44779960458289253,1,1,0,0,1,0,0,0,0,1
592.2,0.41762944741327795,1,1,0,0,0,1,0,0,1,0
592.3,0.412915766081884,1,1,0,0,1,0,0,0,0,1
593.11,0.5456391315345247,2,1,2,0,0,0,0,0,1,0
66.1,0.4268523588870702,2,1,0,1,0,1,0,1,0,0
66.17,0.3468840677960403,2,1,0,0,0,2,0,0,1,0
66.21,0.20467877480369823,1,1,0,0,0,1,0,1,0,0
66.5,0.3598420462744555,2,1,0,0,0,2,0,1,0,0
67.19,0.25171846262870606,2,1,0,1,0,1,0,1,0,0
79.5,0.34586048398762104,2,1,0,0,0,2,0,0,1,0
8.1,0.41692716488071824,2,1,0,0,1,1,0,1,0,0
8.11,0.3277888872841829,2,1,0,0,0,2,0,0,1,0
8.12,0.3563780489557413,1,1,0,0,0,1,0,0,1,0
8.17,0.33995217547826667,2,1,0,0,0,2,0,0,1,0
8.18,0.2645460893526455,2,1,0,0,0,2,0,1,0,0
8.2,0.368185274360675,2,1,0,0,0,2,0,0,1,0
8.20,0.2842681049123209,2,1,0,0,0,2,0,1,0,0
8.7,0.29616559712703927,1,1,0,0,0,1,0,0,1,0
9.1,0.4320308613870796,1,1,1,0,0,0,0,0,1,0
91.12,0.3508366405889193,2,1,0,0,0,2,0,0,1,0
91.17,0.34215750000362405,2,1,0,0,0,2,0,0,1,0
91.7,0.3140143159483305,2,1,0,1,0,1,0,1,0,0
91.X,0.3140143159483305,2,1,0,0,0,2,0,0,1,0
94.11,0.3615112156609605,2,1,0,0,0,2,0,0,1,0
94.16,0.3178923492292189,1,1,0,0,0,1,0,1,0,0
94.17,0.35682060577168084,2,1,0,0,0,2,0,0,1,0
94.3,0.38200499088558326,2,1,0,0,0,2,0,0,1,0
94.4,0.3759518819524073,2,1,0,0,0,2,0,0,1,0
96.10,0.37460463075713624,1,1,0,1,0,0,0,0,0,1
96.14,0.33995217547826667,1,1,0,1,0,0,0,0,0,1
