sequenceID,log_lambda,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
139.4,0.7361364351619023,1,1,0,0,0,1,0,1,0,0
139.7,0.7163378459523246,2,1,0,0,0,2,0,0,1,0
145.1,0.7789660308784205,1,1,0,1,0,0,0,0,0,1
145.17,0.7021678641777299,1,1,0,0,1,0,0,0,0,1
145.19,0.5608132887982467,1,1,0,0,0,1,0,1,0,0
145.2,0.730773989566717,1,1,0,1,0,0,0,0,0,1
145.3,0.7054509206156471,1,1,0,1,0,0,0,0,0,1
145.4,0.6900045759836461,2,1,0,1,0,1,0,1,0,0
145.6,0.684511607959025,2,1,0,2,0,0,0,0,0,1
145.7,0.6573709160265795,1,1,0,1,0,0,0,0,0,1
149.1,0.7943842360309468,1,1,0,0,0,1,0,1,0,0
149.11,0.7111036552833528,1,1,0,0,1,0,0,0,0,1
149.2,0.7543615332470467,2,1,0,2,0,0,0,0,0,1
149.6,0.7158778002932359,2,1,0,1,0,1,0,1,0,0
153.11,0.6963400739472335,1,1,0,1,0,0,0,0,0,1
153.17,0.701605793915909,2,1,0,0,0,2,0,1,0,0
153.18,0.6352311505862952,2,1,0,0,0,2,0,1,0,0
153.2,0.7407834776929589,2,1,0,0,0,2,0,1,0,0
153.4,0.701605793915909,2,1,0,0,0,2,0,1,0,0
153.7,0.6762300046477937,2,1,0,0,0,2,0,1,0,0
162.1,0.7859877256639458,1,1,0,0,0,1,0,1,0,0
162.11,0.690663340241372,2,1,0,0,0,2,0,1,0,0
162.17,0.697543754204112,2,1,0,0,0,2,0,0,1,0
162.19,0.5697918563836527,1,1,0,0,0,1,0,1,0,0
162.22,0.6311053460414733,1,1,0,1,0,0,0,0,0,1
162.3,0.7111036552833528,3,2,0,1,0,2,0,0,1,1
162.5,0.719036294471144,2,1,0,0,0,2,0,1,0,0
162.7,0.6754298911889036,2,1,0,0,0,2,0,1,0,0
162.8,0.6801080379286821,1,1,0,1,0,0,0,0,0,1
17.1,0.7883124570094783,2,1,0,0,0,2,0,1,0,0
17.11,0.6993126409181233,2,2,0,1,0,1,0,1,0,1
172.1,0.7979870171859944,1,1,0,0,0,1,0,1,0,0
172.17,0.7185937376552045,2,1,0,0,0,2,0,1,0,0
172.3,0.743915448037082,2,1,0,0,0,2,0,1,0,0
172.4,0.7378332825635766,2,1,0,0,0,2,0,1,0,0
173.11,0.6900045759836461,2,1,0,0,0,2,0,1,0,0
173.15,0.6221782354219495,1,1,0,0,0,1,0,1,0,0
173.16,0.6282351362167493,2,1,0,0,0,2,0,1,0,0
173.19,0.5608132887982467,1,1,0,1,0,0,0,0,0,1
173.4,0.6893398650638501,1,1,0,1,0,0,0,0,0,1
173.8,0.6641830464487656,2,1,0,0,0,2,0,1,0,0
188.1,0.7979870171859944,2,1,0,0,0,2,0,0,1,0
188.2,0.7635865850748174,1,1,0,0,1,0,0,0,0,1
188.3,0.743915448037082,2,1,0,0,0,2,0,0,1,0
188.6,0.7326090346397168,1,1,0,1,0,0,0,0,0,1
188.9,0.7101087904560166,1,1,0,0,0,1,0,1,0,0
189.1,0.8114751094804057,1,1,0,0,0,1,0,1,0,0
189.11,0.7368203194565994,2,1,0,0,0,2,0,0,1,0
189.15,0.690663340241372,2,1,0,0,0,2,0,1,0,0
189.17,0.7411033852814108,2,1,0,0,0,2,0,0,1,0
189.18,0.6859235010593953,2,1,0,1,0,1,0,1,0,0
189.2,0.7798451361127412,1,1,0,0,0,1,0,1,0,0
189.20,0.6919634190633664,1,1,0,0,0,1,0,1,0,0
189.3,0.7755070017849233,1,1,0,1,0,0,0,0,0,1
189.5,0.7574196999766183,2,1,0,0,0,2,0,1,0,0
189.X,0.7340421529157346,1,1,0,1,0,0,0,0,0,1
2.1,0.7927108320683268,2,1,0,0,0,2,0,0,1,0
2.19,0.6103979578440043,1,1,0,1,0,0,0,0,0,1
20003.2,1.0003680388602714,2,2,0,0,2,0,0,0,0,2
20005.2,1.0003680388602714,4,4,0,2,2,0,0,0,2,2
20005.3,0.9920656671899333,3,3,0,0,2,1,0,2,1,0
20033.11,0.9775359121894682,2,2,1,0,1,0,0,0,2,0
20052.3,0.9920656671899333,2,1,1,1,0,0,0,1,0,0
20082.22,1.0045678746407978,2,2,0,0,2,0,0,0,1,1
20090.20,1.0287107698993516,2,1,0,0,1,1,0,0,1,0
20092.19,1.0136307515110818,1,1,1,0,0,0,0,0,1,0
20105.22,1.0045678746407978,2,1,0,1,0,1,0,1,0,0
20108.20,1.0287107698993516,2,2,0,0,2,0,1,0,0,1
20109.20,1.0287107698993516,2,1,0,0,1,1,0,0,1,0
20118.2,1.0003680388602714,5,4,0,1,2,2,0,0,3,1
20119.2,1.0003680388602714,2,2,0,0,2,0,0,0,1,1
20121.14,0.954698155503365,2,2,0,2,0,0,1,0,1,0
20121.7,0.979640113416024,2,2,0,0,1,1,0,2,0,0
20124.1,0.9955020930182109,1,1,0,0,1,0,1,0,0,0
20124.16,0.9472839848750488,1,1,1,0,0,0,1,0,0,0
20124.2,1.0003680388602714,1,1,0,0,1,0,0,0,0,1
20124.3,0.9920656671899333,2,1,0,0,0,2,0,0,1,0
20129.20,1.026997505673386,2,1,0,0,1,1,0,0,1,0
20133.X,0.9157105757506199,3,3,0,1,1,1,0,1,2,0
20134.X,0.9157105757506199,3,3,0,0,2,1,0,1,2,0
20135.14,0.8863795524411536,3,2,0,1,0,2,0,1,0,1
20136.17,0.879239453200354,2,1,0,1,0,1,0,1,0,0
20138.1,0.9361985136615798,2,2,2,0,0,0,0,2,0,0
20139.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20139.16,0.8795629378699125,3,2,0,2,0,1,0,2,0,0
20139.17,0.879239453200354,2,2,0,0,2,0,0,0,1,1
20139.3,0.9288143883630777,1,1,0,0,1,0,0,0,0,1
20139.4,0.9268339165104088,2,1,0,2,0,0,0,0,0,1
20139.5,0.924057082110229,2,1,1,1,0,0,0,1,0,0
20140.14,0.8863795524411536,2,1,0,1,0,1,0,1,0,0
20140.15,0.8818832884637093,2,1,0,1,0,1,0,1,0,0
20141.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20141.14,0.8863795524411536,2,1,0,1,0,1,0,1,0,0
20141.5,0.924057082110229,2,1,0,1,0,1,0,1,0,0
20142.18,0.8768226591545789,1,1,1,0,0,0,0,0,1,0
20142.22,0.830418197117646,4,3,0,4,0,0,0,2,0,1
20143.X,0.9157105757506199,3,2,0,0,3,0,0,1,0,1
20144.14,0.8863795524411536,3,2,0,2,0,1,0,2,0,0
20144.9,0.9036340086494272,2,1,0,1,0,1,0,1,0,0
20145.1,0.9361985136615798,2,1,0,1,0,1,0,1,0,0
20145.10,0.9084122466750238,2,1,0,1,0,1,0,1,0,0
20145.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20145.14,0.8863795524411536,2,1,0,1,0,1,0,1,0,0
20145.4,0.9268339165104088,2,2,0,1,0,1,0,1,0,1
20145.8,0.9126064727448739,2,1,0,1,0,1,0,1,0,0
20145.9,0.9036340086494272,3,2,0,0,2,1,0,0,2,0
20145.X,0.9157105757506199,3,3,0,1,1,1,0,1,2,0
20146.17,0.879239453200354,1,1,0,0,1,0,0,0,0,1
20146.4,0.9268339165104088,2,1,0,1,0,1,0,1,0,0
20148.1,0.9361985136615798,3,3,0,2,0,1,0,2,1,0
20151.14,0.8863795524411536,3,2,0,3,0,0,0,1,0,1
20151.17,0.879239453200354,1,1,0,0,1,0,0,0,0,1
20154.4,0.9268339165104088,3,2,0,2,1,0,0,0,1,1
20154.9,0.9036340086494272,2,1,1,0,1,0,0,0,1,0
20157.11,0.907838326459906,3,2,0,0,2,1,0,0,2,0
20158.1,0.9361985136615798,2,2,0,0,0,2,0,2,0,0
20158.9,0.9036340086494272,3,3,0,2,0,1,0,2,0,1
20159.1,0.9361985136615798,6,5,0,3,1,2,0,3,1,1
20159.14,0.8863795524411536,2,1,0,1,0,1,0,1,0,0
20159.15,0.8818832884637093,2,1,0,0,1,1,0,0,1,0
20159.3,0.9288143883630777,3,2,0,1,0,2,0,1,0,1
20159.4,0.9268339165104088,5,4,0,1,2,2,0,3,0,1
20159.9,0.9036340086494272,2,2,0,2,0,0,1,0,1,0
20160.14,0.8863795524411536,2,1,0,1,0,1,0,1,0,0
20160.17,0.879239453200354,2,1,0,0,1,1,0,0,0,1
20160.4,0.9268339165104088,2,1,1,1,0,0,0,1,0,0
20160.5,0.924057082110229,2,2,0,2,0,0,0,1,0,1
20161.1,0.9361985136615798,2,1,0,1,0,1,0,0,1,0
20161.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20161.22,0.830418197117646,2,1,0,1,0,1,0,1,0,0
20162.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20162.17,0.879239453200354,1,1,0,0,1,0,1,0,0,0
20162.7,0.9169515593669995,3,2,0,1,1,1,0,1,1,0
20163.1,0.9361985136615798,2,1,0,1,0,1,0,1,0,0
20163.7,0.9169515593669995,3,2,0,2,0,1,0,2,0,0
20163.9,0.9036340086494272,5,4,0,4,0,1,0,4,0,0
20164.1,0.9361985136615798,4,3,1,3,0,0,0,3,0,0
20164.14,0.8863795524411536,2,1,0,1,0,1,0,1,0,0
20164.4,0.9268339165104088,2,2,0,1,0,1,0,1,0,1
20165.15,0.8818832884637093,2,1,0,0,0,2,0,0,1,0
20165.22,0.830418197117646,3,2,0,1,1,1,0,1,0,1
20165.4,0.9268339165104088,2,1,0,1,0,1,0,1,0,0
20166.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20166.17,0.879239453200354,2,1,0,0,1,1,0,0,1,0
20166.4,0.9268339165104088,3,2,0,3,0,0,0,1,0,1
20167.22,0.830418197117646,4,3,0,4,0,0,0,2,0,1
20167.4,0.9268339165104088,3,2,0,3,0,0,0,1,0,1
20168.11,0.907838326459906,3,2,0,3,0,0,0,1,0,1
20168.16,0.8795629378699125,2,1,0,1,0,1,0,1,0,0
20168.17,0.879239453200354,2,2,0,1,1,0,0,1,0,1
20168.19,0.8593024413692616,2,2,0,0,0,2,0,2,0,0
20168.4,0.9268339165104088,2,2,0,1,0,1,0,1,0,1
20169.10,0.9084122466750238,2,1,0,1,0,1,0,1,0,0
20169.14,0.8863795524411536,2,2,0,2,0,0,0,0,1,1
20169.9,0.9036340086494272,2,1,0,0,1,1,1,0,0,0
20170.17,0.879239453200354,2,2,0,0,0,2,0,2,0,0
20171.12,0.9077227103797434,2,1,0,1,0,1,0,1,0,0
20171.16,0.8795629378699125,4,4,0,2,0,2,0,2,0,2
20171.17,0.879239453200354,2,1,0,1,0,1,0,1,0,0
20172.20,0.8635914415233471,6,6,0,5,1,0,0,3,1,2
20172.3,0.9288143883630777,4,4,1,0,3,0,0,2,2,0
20173.19,0.8593024413692616,2,1,0,1,0,1,0,1,0,0
20177.20,1.026997505673386,2,1,0,0,1,1,0,0,1,0
20178.20,1.026997505673386,2,1,0,0,1,1,0,0,1,0
20183.20,1.026997505673386,2,1,1,0,1,0,0,0,1,0
20184.22,1.0020580716033096,2,1,0,0,1,1,0,0,1,0
20186.22,1.0020580716033096,2,1,0,0,1,1,0,0,1,0
204.2,0.7417386341956723,1,1,0,0,0,1,0,1,0,0
207.10,0.6944963827233568,3,3,0,1,0,2,0,1,1,1
207.12,0.7237269043604236,2,1,0,0,0,2,0,0,1,0
207.15,0.6453083363885308,2,1,0,0,0,2,0,1,0,0
207.17,0.7115958892986699,2,1,0,0,0,2,0,0,1,0
207.18,0.6365614433910027,1,1,0,1,0,0,0,0,0,1
207.4,0.7096060680669138,2,1,0,0,0,2,0,0,1,0
207.5,0.7237269043604236,2,2,0,1,0,1,0,1,0,1
217.17,0.7021678641777299,1,1,0,0,0,1,0,1,0,0
219.2,0.7530435308444751,1,1,0,1,0,0,0,0,0,1
219.5,0.7285045926773481,1,1,0,0,0,1,0,1,0,0
220.11,0.7043731887030873,2,1,0,0,0,2,0,0,1,0
220.17,0.7125701830419476,2,1,0,0,0,2,0,0,1,0
220.19,0.6067092484314918,1,1,0,1,0,0,0,0,0,1
220.2,0.7489219687006394,2,1,0,0,0,2,0,1,0,0
220.20,0.6563473458846357,2,1,0,0,0,2,0,1,0,0
220.7,0.6919634190633664,2,1,0,0,0,2,0,1,0,0
226.1,0.7884643285499083,2,1,0,0,0,2,0,0,1,0
227.1,0.7780742693483282,2,1,0,0,0,2,0,1,0,0
227.2,0.7336867065853574,2,1,0,0,0,2,0,1,0,0
227.4,0.6866195052040635,2,1,0,0,0,2,0,1,0,0
247.1,0.793553350310926,2,2,0,0,1,1,0,2,0,0
247.11,0.7070376432048895,2,1,0,0,0,2,0,0,1,0
247.20,0.6553102523995439,1,1,0,1,0,0,0,0,0,1
247.4,0.7158778002932359,1,1,0,1,0,0,0,0,0,1
247.X,0.6886691069028941,2,1,0,1,0,1,0,1,0,0
257.1,0.7942465500865428,2,1,0,0,0,2,0,0,1,0
257.10,0.7059837563143124,1,1,0,0,0,1,0,0,1,0
257.17,0.7163378459523246,2,1,0,0,0,2,0,1,0,0
26.11,0.6969444064079379,2,1,0,0,0,2,0,1,0,0
26.17,0.7021678641777299,1,1,0,1,0,0,0,0,0,1
26.4,0.6998927931783815,2,1,0,1,0,1,0,1,0,0
26.8,0.6793482528861321,2,1,0,0,0,2,0,1,0,0
268.3,0.7172489627553069,1,1,0,0,0,1,0,0,1,0
270.11,0.6553102523995439,1,1,0,0,0,1,0,0,1,0
273.17,0.7140068308542336,2,1,0,0,0,2,0,0,1,0
273.6,0.7111036552833528,2,1,0,0,1,1,0,0,1,0
275.1,0.7914245620753384,2,1,0,0,0,2,0,0,1,0
275.2,0.7477776870253311,2,1,0,1,0,1,0,0,1,0
294.1,0.7866163723279166,2,1,0,0,0,2,0,1,0,0
30001.3,0.8950690441448738,4,3,0,1,1,2,0,1,1,1
30001.8,0.8687999996568808,1,1,0,0,1,0,0,0,0,1
30011.11,0.994293624620342,3,2,3,0,0,0,1,0,1,0
30011.13,0.978204219168138,1,1,1,0,0,0,0,1,0,0
30011.15,0.9777484856257188,1,1,0,1,0,0,1,0,0,0
30011.2,1.0174760235852267,2,1,1,0,1,0,0,0,0,1
30011.22,0.9475762556644727,3,2,0,0,2,1,0,0,1,1
30011.7,1.0039967636601876,3,2,1,0,1,1,1,0,1,0
30011.8,0.9935700699711755,2,1,0,0,1,1,1,0,0,0
30016.6,1.003608343058616,4,3,1,1,2,0,0,2,1,0
30020.4,1.0028711174150036,3,2,1,0,2,0,2,0,0,0
30022.12,0.8847667828648453,1,1,0,0,1,0,0,0,0,1
30022.17,0.883508629286595,1,1,0,0,1,0,1,0,0,0
30022.9,0.8682910679819632,3,2,0,0,2,1,0,0,1,1
30023.17,0.883508629286595,2,1,0,0,1,1,0,0,1,0
30023.9,0.8682910679819632,2,1,1,0,1,0,0,0,1,0
30024.17,0.883508629286595,1,1,0,0,1,0,0,0,0,1
30024.4,0.8797092959359326,2,1,0,0,1,1,0,0,1,0
30024.6,0.8887538392177952,2,1,1,0,1,0,0,0,1,0
311.1,0.7895169302430203,1,1,0,0,1,0,0,0,0,1
311.11,0.6981381933003685,1,1,0,0,0,1,0,1,0,0
311.15,0.6464837936117841,2,1,0,0,0,2,0,0,1,0
311.16,0.6510197660759244,2,1,0,0,0,2,0,0,1,0
311.20,0.6464837936117841,1,1,0,0,0,1,0,1,0,0
311.7,0.6893398650638501,2,1,0,0,0,2,0,0,1,0
314.1,0.7867725274185485,2,1,0,0,0,2,0,0,1,0
314.5,0.7130523292883825,1,1,0,0,0,1,0,1,0,0
314.8,0.6785807076129214,1,1,0,0,0,1,0,0,1,0
316.1,0.7898143507849505,1,1,0,0,0,1,0,1,0,0
316.10,0.6837954822107813,1,1,0,0,0,1,0,1,0,0
316.12,0.7172489627553069,1,1,0,1,0,0,0,0,0,1
316.15,0.6391585355640311,2,1,0,0,0,2,0,1,0,0
316.20,0.6487840750613836,1,1,0,0,0,1,0,1,0,0
316.7,0.6830724072880343,2,1,0,0,0,2,0,0,1,0
329.11,0.690663340241372,1,1,0,1,0,0,0,0,0,1
329.17,0.701605793915909,2,1,0,0,0,2,0,0,1,0
329.18,0.6237342525520754,1,1,0,1,0,0,0,0,0,1
329.4,0.6866195052040635,2,2,0,1,0,1,0,1,0,1
329.6,0.685220907602229,1,1,0,0,0,1,0,1,0,0
329.8,0.6660243442286272,1,1,0,0,0,1,0,1,0,0
33.1,0.8114751094804057,1,1,0,0,0,1,0,1,0,0
33.3,0.7755070017849233,2,1,0,0,1,1,0,1,0,0
33.6,0.7492049540783133,1,1,0,1,0,0,0,0,0,1
33.7,0.7364792457063775,1,1,0,0,0,1,0,1,0,0
330.1,0.7789660308784205,2,1,0,0,0,2,0,0,1,0
330.16,0.6173290559092206,1,1,0,0,0,1,0,1,0,0
330.17,0.701605793915909,2,1,0,0,0,2,0,1,0,0
331.1,0.7787887019675378,1,1,0,0,1,0,0,0,0,1
331.11,0.6919634190633664,3,2,0,0,1,2,0,1,0,1
331.12,0.7163378459523246,2,1,0,0,0,2,0,0,1,0
331.16,0.6252617842798726,1,1,0,0,1,0,0,0,0,1
331.17,0.7043731887030873,3,2,0,2,1,0,0,0,0,2
331.2,0.7350974155668292,1,1,0,0,1,0,0,0,0,1
331.20,0.6441153824255303,1,1,0,0,0,1,0,1,0,0
331.4,0.6938713166415296,3,3,0,1,0,2,0,1,1,1
331.5,0.7135311981299335,1,1,0,0,0,1,0,0,1,0
331.6,0.6951161424901524,2,2,0,1,0,1,0,1,0,1
332.1,0.7662440378923049,1,1,0,0,1,0,0,0,0,1
332.18,0.5967338184363503,1,1,0,1,0,0,0,0,0,1
332.6,0.6487840750613836,2,1,0,0,0,2,0,1,0,0
332.7,0.6613362595515132,2,1,0,0,0,2,0,1,0,0
340.1,0.7887669379733835,1,1,0,1,0,0,0,0,0,1
340.6,0.7021678641777299,2,1,0,0,0,2,0,1,0,0
340.9,0.6738038554976518,1,1,0,0,0,1,0,1,0,0
341.1,0.7929929828798974,2,1,0,0,0,2,0,0,1,0
349.1,0.7584077939048285,1,1,0,0,1,0,0,0,0,1
349.17,0.6837954822107813,1,1,0,0,0,1,0,1,0,0
349.2,0.685220907602229,1,1,0,1,0,0,0,0,0,1
352.17,0.7049140835216315,2,1,0,0,0,2,0,0,1,0
352.3,0.7038281786666389,2,1,0,0,0,2,0,1,0,0
360.1,0.793133564355301,1,1,0,0,1,0,0,0,0,1
364.2,0.7525087719843302,2,1,0,0,0,2,0,1,0,0
371.10,0.6085734194244135,1,1,0,0,0,1,0,1,0,0
371.14,0.5924014000780179,1,1,0,0,0,1,0,1,0,0
371.17,0.6712976388159739,2,1,0,0,0,2,0,1,0,0
373.14,0.5967338184363503,1,1,0,0,0,1,0,1,0,0
375.1,0.7598621112940875,1,1,0,0,1,0,0,0,0,1
375.12,0.701605793915909,1,1,0,0,0,1,0,1,0,0
375.3,0.6969444064079379,2,1,0,0,0,2,0,0,1,0
375.4,0.6613362595515132,1,1,0,1,0,0,0,0,0,1
375.7,0.6476422229130917,2,1,0,0,0,2,0,1,0,0
378.1,0.7886158216148853,3,2,0,0,1,2,0,0,1,1
378.10,0.6944963827233568,1,1,0,0,0,1,0,0,1,0
378.11,0.7010393023545021,2,1,0,0,0,2,0,0,1,0
378.7,0.6866195052040635,2,1,0,0,0,2,0,0,1,0
39.1,0.7855119580515653,1,1,0,0,0,1,0,1,0,0
39.11,0.6938713166415296,2,2,0,1,0,1,0,0,1,1
39.20,0.6499097836768011,1,1,0,1,0,0,0,0,0,1
39.8,0.6808602071878732,2,2,0,1,0,1,0,1,0,1
419.11,0.7364792457063775,2,1,0,0,0,2,0,0,1,0
421.5,0.7574196999766183,2,1,0,0,0,2,0,1,0,0
429.11,0.7368203194565994,1,1,0,0,0,1,0,1,0,0
429.17,0.7411033852814108,1,1,0,1,0,0,0,0,0,1
429.5,0.7571702965589842,2,1,0,0,0,2,0,1,0,0
44.17,0.7130523292883825,1,1,0,0,1,0,0,0,0,1
44.19,0.6085734194244135,1,1,0,0,0,1,0,1,0,0
44.3,0.730773989566717,2,2,0,1,0,1,0,1,0,1
44.5,0.7285045926773481,2,1,0,0,0,2,0,0,1,0
44.7,0.6951161424901524,2,1,0,0,0,2,0,0,1,0
441.11,0.7354455370463594,2,1,0,0,0,2,0,1,0,0
446.1,0.8108539557625173,2,2,0,1,0,1,0,2,0,0
446.10,0.7361364351619023,1,1,0,0,0,1,0,1,0,0
446.11,0.7361364351619023,1,1,0,0,0,1,0,0,1,0
446.17,0.7407834776929589,2,1,0,0,0,2,0,1,0,0
446.2,0.7794949911616916,1,1,0,1,0,0,0,0,0,1
446.3,0.7753195108527765,1,1,0,1,0,0,0,0,0,1
446.8,0.7566685853659044,1,1,0,0,0,1,0,1,0,0
464.2,0.7796703113915016,2,1,0,0,0,2,0,1,0,0
470.1,0.8109579435171798,1,1,0,0,0,1,0,1,0,0
470.17,0.7411033852814108,1,1,0,1,0,0,0,0,0,1
479.11,0.7368203194565994,2,1,0,1,0,1,0,1,0,0
479.17,0.7411033852814108,2,1,0,0,0,2,0,1,0,0
482.5,0.7571702965589842,2,1,0,0,0,2,0,1,0,0
482.8,0.7566685853659044,2,1,0,1,0,1,0,1,0,0
487.11,0.7368203194565994,2,1,0,0,0,2,0,1,0,0
487.17,0.7411033852814108,2,1,0,0,0,2,0,0,1,0
487.4,0.7605771267591109,1,1,0,1,0,0,0,0,0,1
487.6,0.7494867252744079,2,1,0,0,0,2,0,1,0,0
50.13,0.6510197660759244,1,1,0,1,0,0,0,0,0,1
50.14,0.6378703630568786,1,1,0,1,0,0,0,0,0,1
50.2,0.7407834776929589,1,1,0,1,0,0,0,0,0,1
50.6,0.697543754204112,2,1,0,2,0,0,0,0,0,1
508.1,0.9361985136615798,1,1,0,1,0,0,1,0,0,0
508.2,0.9389593400839461,1,1,0,0,0,1,0,1,0,0
513.7,0.7361364351619023,2,1,0,0,0,2,0,1,0,0
516.1,0.8119877104309469,2,1,0,0,0,2,0,1,0,0
516.2,0.780019467948788,2,1,0,0,0,2,0,1,0,0
522.1,0.8108539557625173,1,1,0,1,0,0,0,0,0,1
522.11,0.7368203194565994,2,1,0,0,0,2,0,1,0,0
522.17,0.7391605530963248,2,1,0,0,0,2,0,0,1,0
522.21,0.6252617842798726,1,1,0,0,0,1,0,1,0,0
522.3,0.7747536343707764,2,1,0,0,0,2,0,0,1,0
522.4,0.761284269598854,2,1,0,0,0,2,0,1,0,0
544.17,0.7414217662600587,2,1,0,0,0,2,0,1,0,0
544.2,0.7801933095027366,3,2,0,1,0,2,0,1,0,1
545.17,0.7411033852814108,1,1,0,1,0,0,0,0,0,1
57.1,0.794521607164459,2,1,0,1,0,1,0,1,0,0
57.12,0.7318809532127685,1,1,0,0,0,1,0,0,1,0
57.13,0.6712976388159739,1,1,0,0,0,1,0,1,0,0
57.14,0.666928765372233,1,1,0,1,0,0,0,0,0,1
57.16,0.6563473458846357,2,1,0,0,0,2,0,1,0,0
57.17,0.7172489627553069,1,1,0,1,0,0,0,0,0,1
57.5,0.7288881041728058,1,1,0,1,0,0,0,0,0,1
57.7,0.6981381933003685,1,1,0,0,0,1,0,1,0,0
57.8,0.6969444064079379,1,1,0,1,0,0,0,0,0,1
586.1,0.8114751094804057,1,1,0,0,0,1,0,1,0,0
587.1,0.8114751094804057,2,1,0,0,0,2,0,1,0,0
587.17,0.7411033852814108,2,1,0,0,0,2,0,1,0,0
591.1,0.9361985136615798,1,1,1,0,0,0,0,0,1,0
592.1,0.8099096058025331,1,1,0,1,0,0,0,0,0,1
592.2,0.7796703113915016,1,1,0,0,0,1,0,1,0,0
592.3,0.774942830364841,1,1,0,0,1,0,0,0,0,1
593.11,0.907838326459906,2,1,1,0,0,1,0,0,1,0
66.1,0.7889176793822938,2,1,0,1,0,1,0,1,0,0
66.17,0.7085898076981327,2,1,0,0,0,2,0,1,0,0
66.21,0.5639035037360005,1,1,0,0,0,1,0,1,0,0
66.5,0.7216340727503727,2,1,0,0,0,2,0,1,0,0
67.19,0.6121843881982422,2,1,0,1,0,1,0,1,0,0
79.5,0.707558801506063,2,1,0,0,0,2,0,0,1,0
8.1,0.7789660308784205,2,1,0,1,0,1,0,1,0,0
8.11,0.6893398650638501,2,1,0,0,0,2,0,0,1,0
8.12,0.7181483527937012,1,1,0,0,0,1,0,1,0,0
8.17,0.701605793915909,2,1,0,0,0,2,0,0,1,0
8.18,0.6252617842798726,2,1,0,0,0,2,0,1,0,0
8.2,0.7300258826521283,2,1,0,0,0,2,0,1,0,0
8.20,0.6453083363885308,2,1,0,0,0,2,0,1,0,0
8.7,0.6573709160265795,1,1,0,0,0,1,0,0,1,0
9.1,0.7941085479716178,1,1,1,0,0,0,0,0,1,0
91.12,0.7125701830419476,2,1,0,0,0,2,0,0,1,0
91.17,0.7038281786666389,2,1,0,0,0,2,0,0,1,0
91.7,0.6754298911889036,2,1,0,1,0,1,0,1,0,0
91.X,0.6754298911889036,2,1,0,0,0,2,0,0,1,0
94.11,0.7233133767024588,2,1,0,0,0,2,0,0,1,0
94.16,0.6793482528861321,1,1,0,0,0,1,0,1,0,0
94.17,0.7185937376552045,2,1,0,0,0,2,0,0,1,0
94.3,0.743915448037082,2,1,0,0,0,2,0,0,1,0
94.4,0.7378332825635766,2,1,0,0,0,2,0,0,1,0
96.10,0.7364792457063775,1,1,0,1,0,0,0,0,0,1
96.14,0.701605793915909,1,1,0,1,0,0,0,0,0,1
