sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
20005.3,0.5,1.0,"[2.3025851, 3.4538777]","[0.0, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20033.11,0.5,1.0,"[2.3025851, 5.7564626]","[0.0, 2.3025851]",2,2,1,0,1,0,0,0,2,0
20052.3,0.5,1.0,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20082.22,0.5,1.0,"[1.1512926, 2.3025851]","[2.3025851, 5.7564626]",2,2,1,0,1,0,2,0,0,0
20090.20,1.0,1.0,"[2.3025851, 3.4538777]","[2.3025851, 3.4538777]",2,1,1,0,1,0,1,0,0,0
20092.19,1.0,1.0,"[3.4538777, inf]","[2.3025851, 5.7564626]",1,1,1,0,0,0,1,0,0,0
20105.22,0.5,1.0,"[2.3025851, inf]","[0.0, 0.0]",2,1,1,1,0,0,0,1,0,0
20108.20,1.0,1.0,"[2.3025851, 3.4538777]","[5.7564626, inf]",2,2,2,0,0,0,2,0,0,0
20109.20,1.0,1.0,"[2.3025851, 3.4538777]","[0.0, 3.4538777]",2,1,1,0,0,1,0,0,1,0
20118.2,0.5,1.0,"[1.1512926, 4.6051702]","[2.3025851, 2.3025851]",5,4,2,0,3,0,1,0,3,0
20119.2,0.5,1.0,"[1.1512926, 5.7564626]","[0.0, 3.4538777]",2,2,1,0,1,0,0,0,1,1
20121.14,0.5,1.0,"[0.0, 1.1512926]","[3.4538777, 5.7564626]",2,2,0,0,2,0,1,0,1,0
20121.7,0.5,1.0,"[1.1512926, 3.4538777]","[-2.3025851, 0.0]",2,2,0,0,1,1,0,0,2,0
20124.1,0.5,1.0,"[2.3025851, 5.7564626]","[3.4538777, inf]",1,1,0,0,0,0,1,0,0,0
20124.16,0.5,1.0,"[3.4538777, 4.6051702]","[3.4538777, inf]",1,1,0,0,0,0,1,0,0,0
20124.2,0.5,1.0,"[2.3025851, 5.7564626]","[2.3025851, inf]",1,1,0,0,0,0,1,0,0,0
20124.3,0.5,1.0,"[2.3025851, inf]","[1.1512926, 6.9077554]",2,1,0,0,0,0,0,0,1,0
20129.20,1.0,1.0,"[1.1512926, 2.3025851]","[0.0, 2.3025851]",2,1,0,0,1,1,0,0,1,0
20133.X,0.5,1.0,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",3,3,0,0,2,0,0,0,2,0
20134.X,0.5,1.0,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",3,3,0,0,2,0,0,0,2,0
20135.14,0.0,0.5,"[1.1512926, 1.1512926]","[1.1512926, 1.1512926]",3,2,0,0,1,1,0,0,1,1
20136.17,0.0,0.5,"[0.0, inf]","[-1.1512926, 0.0]",2,1,0,0,1,0,0,0,1,0
20138.1,0.5,1.0,"[4.6051702, inf]","[-3.4538777, 0.0]",2,2,0,0,0,0,0,2,0,0
20139.12,0.5,0.5,"[2.3025851, inf]","[-inf, inf]",2,1,0,1,0,0,0,1,0,0
20139.16,0.0,0.5,"[-1.1512926, inf]","[-1.1512926, 0.0]",3,2,0,0,1,0,0,0,2,0
20139.17,0.0,0.5,"[1.1512926, 3.4538777]","[2.3025851, 4.6051702]",2,2,0,0,1,0,2,0,0,0
20139.3,0.5,1.0,"[0.0, 5.7564626]","[2.3025851, inf]",1,1,0,0,1,0,1,0,0,0
20139.4,0.5,1.0,"[-2.3025851, 0.0]","[2.3025851, inf]",2,1,0,0,2,0,1,0,0,0
20139.5,0.5,1.0,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,0,1,0,0,0,1,0,0
20140.14,0.0,0.5,"[-2.3025851, inf]","[-1.1512926, 1.1512926]",2,1,0,0,1,0,0,0,1,0
20140.15,0.0,0.5,"[-1.1512926, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,0,0,0
20141.12,0.5,0.5,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,0,1,0,1,0,0,0,0
20141.14,0.0,0.5,"[0.0, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20141.5,0.5,1.0,"[-5.7564626, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,0,0,0
20142.18,0.0,0.5,"[3.4538777, inf]","[1.1512926, 2.3025851]",1,1,1,0,0,0,0,0,1,0
20142.22,-0.0,0.5,"[0.0, 0.0]","[-1.1512926, 0.0]",4,3,0,0,4,0,1,1,1,0
20143.X,0.5,1.0,"[1.1512926, 2.3025851]","[0.0, inf]",3,2,0,0,3,0,1,0,1,0
20144.14,0.0,0.5,"[1.1512926, 1.1512926]","[-1.1512926, -1.1512926]",3,2,1,1,1,0,0,1,1,0
20144.9,0.5,0.5,"[-1.1512926, inf]","[-3.4538777, 0.0]",2,1,1,0,1,0,0,0,1,0
20145.1,0.5,1.0,"[-1.1512926, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20145.10,0.5,0.5,"[0.0, 0.0]","[-2.3025851, 0.0]",2,1,0,1,0,1,0,1,0,0
20145.12,0.5,0.5,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,0,1,0,1,0,0,0,0
20145.14,0.0,0.5,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20145.4,0.5,1.0,"[0.0, inf]","[-1.1512926, inf]",2,2,1,0,1,0,0,1,0,1
20145.8,0.5,1.0,"[-1.1512926, inf]","[-2.3025851, -1.1512926]",2,1,0,1,0,1,0,0,0,0
20145.9,0.5,0.5,"[1.1512926, 3.4538777]","[0.0, 3.4538777]",3,2,2,0,1,0,0,0,2,0
20145.X,0.5,1.0,"[-2.3025851, 2.3025851]","[0.0, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20146.17,0.0,0.5,"[1.1512926, 5.7564626]","[-1.1512926, inf]",1,1,1,0,0,0,0,0,0,1
20146.4,0.5,1.0,"[-1.1512926, 0.0]","[-1.1512926, 0.0]",2,1,0,0,1,1,0,1,0,0
20148.1,0.5,1.0,"[-1.1512926, 0.0]","[-1.1512926, 1.1512926]",3,3,1,1,1,0,0,0,2,0
20151.14,0.0,0.5,"[0.0, 0.0]","[-4.6051702, inf]",3,2,0,0,3,0,1,1,0,0
20151.17,0.0,0.5,"[1.1512926, 4.6051702]","[2.3025851, inf]",1,1,1,0,0,0,0,0,0,0
20154.4,0.5,1.0,"[0.0, 0.0]","[2.3025851, 4.6051702]",3,2,0,0,3,0,2,0,0,0
20154.9,0.5,0.5,"[3.4538777, 3.4538777]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20157.11,0.5,0.5,"[2.3025851, 2.3025851]","[0.0, 2.3025851]",3,2,2,0,1,0,0,0,2,0
20158.1,0.5,1.0,"[2.3025851, inf]","[-2.3025851, 0.0]",2,2,1,0,0,1,0,2,0,0
20158.9,0.5,0.5,"[-1.1512926, -1.1512926]","[0.0, 0.0]",3,3,1,1,1,0,0,0,1,1
20159.1,0.5,1.0,"[0.0, 1.1512926]","[-1.1512926, 1.1512926]",6,5,1,1,3,1,0,0,3,1
20159.14,0.0,0.5,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20159.15,0.0,0.5,"[2.3025851, 3.4538777]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20159.3,0.5,1.0,"[1.1512926, 1.1512926]","[1.1512926, 1.1512926]",3,2,0,0,1,2,0,0,1,1
20159.4,0.5,1.0,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",5,4,1,0,3,1,0,0,1,1
20159.9,0.5,0.5,"[-1.1512926, 0.0]","[3.4538777, 5.7564626]",2,2,0,2,0,0,0,0,1,0
20160.14,0.0,0.5,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20160.17,0.0,0.5,"[2.3025851, 4.6051702]","[2.3025851, inf]",2,1,2,0,0,0,0,0,0,0
20160.4,0.5,1.0,"[1.1512926, inf]","[0.0, 1.1512926]",2,1,2,0,0,0,0,0,1,0
20160.5,0.5,1.0,"[1.1512926, 1.1512926]","[-1.1512926, inf]",2,2,0,0,2,0,0,0,0,0
20161.1,0.5,1.0,"[-2.3025851, inf]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20161.12,0.5,0.5,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,0,0,0
20161.22,-0.0,0.5,"[-1.1512926, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20162.12,0.5,0.5,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,0,0,0
20162.17,0.0,0.5,"[1.1512926, 4.6051702]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20162.7,0.5,1.0,"[1.1512926, 3.4538777]","[-1.1512926, 1.1512926]",3,2,1,0,2,0,0,0,2,0
20163.1,0.5,1.0,"[-5.7564626, inf]","[-1.1512926, 0.0]",2,1,1,1,0,0,0,1,0,0
20163.7,0.5,1.0,"[-1.1512926, -1.1512926]","[-1.1512926, -1.1512926]",3,2,0,2,0,1,0,0,0,0
20163.9,0.5,0.5,"[-1.1512926, -1.1512926]","[-1.1512926, 0.0]",5,4,0,4,0,1,0,3,0,0
20164.1,0.5,1.0,"[-1.1512926, 0.0]","[-2.3025851, 0.0]",4,3,1,3,0,0,0,3,0,0
20164.14,0.0,0.5,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20164.4,0.5,1.0,"[-2.3025851, inf]","[1.1512926, inf]",2,2,1,0,1,0,1,0,1,0
20165.15,0.0,0.5,"[1.1512926, inf]","[0.0, 4.6051702]",2,1,1,0,0,1,0,0,1,0
20165.22,-0.0,0.5,"[0.0, 3.4538777]","[-1.1512926, inf]",3,2,1,0,2,0,0,1,0,1
20165.4,0.5,1.0,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",2,1,0,1,0,1,0,1,0,0
20166.12,0.5,0.5,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,0,1,0,1,0,1,0,0
20166.17,0.0,0.5,"[1.1512926, 3.4538777]","[1.1512926, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20166.4,0.5,1.0,"[0.0, 0.0]","[0.0, inf]",3,2,0,0,3,0,0,1,0,1
20167.22,-0.0,0.5,"[0.0, 0.0]","[-1.1512926, 0.0]",4,3,0,0,4,0,1,0,2,0
20167.4,0.5,1.0,"[-2.3025851, 0.0]","[1.1512926, inf]",3,2,0,3,0,0,0,1,0,1
20168.11,0.5,0.5,"[-2.3025851, -1.1512926]","[0.0, 0.0]",3,2,0,3,0,0,0,1,0,1
20168.16,0.0,0.5,"[-2.3025851, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20168.17,0.0,0.5,"[0.0, 5.7564626]","[-1.1512926, inf]",2,2,1,0,1,0,0,1,0,1
20168.19,0.0,0.5,"[2.3025851, inf]","[-1.1512926, -1.1512926]",2,2,1,0,0,1,0,2,0,0
20168.4,0.5,1.0,"[0.0, inf]","[-1.1512926, inf]",2,2,1,1,0,0,1,1,0,0
20169.10,0.5,0.5,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,0,1,0,1,0,1,0,0
20169.14,0.0,0.5,"[0.0, 1.1512926]","[2.3025851, 2.3025851]",2,2,0,0,2,0,1,0,1,0
20169.9,0.5,0.5,"[1.1512926, 4.6051702]","[2.3025851, inf]",2,1,1,0,1,0,1,0,0,0
20170.17,0.0,0.5,"[0.0, inf]","[-1.1512926, -1.1512926]",2,2,0,0,0,2,0,2,0,0
20171.12,0.5,0.5,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,1,1,0,0,0,1,0,0
20171.16,0.0,0.5,"[-1.1512926, inf]","[0.0, 0.0]",4,4,0,2,0,2,0,2,0,2
20171.17,0.0,0.5,"[0.0, 0.0]","[0.0, 0.0]",2,1,0,0,1,1,0,1,0,0
20172.20,0.0,0.5,"[0.0, 0.0]","[1.1512926, 1.1512926]",6,6,0,1,5,0,2,0,4,0
20172.3,0.5,1.0,"[2.3025851, 2.3025851]","[1.1512926, 1.1512926]",4,4,1,0,3,0,0,0,4,0
20173.19,0.0,0.5,"[0.0, 0.0]","[-2.3025851, 0.0]",2,1,0,0,1,1,0,1,0,0
20177.20,1.0,1.0,"[1.1512926, 2.3025851]","[0.0, 2.3025851]",2,1,0,0,1,1,0,0,1,0
20178.20,1.0,1.0,"[2.3025851, 3.4538777]","[1.1512926, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20183.20,1.0,1.0,"[1.1512926, inf]","[0.0, 2.3025851]",2,1,1,0,1,0,0,0,1,0
20184.22,0.5,1.0,"[1.1512926, 2.3025851]","[1.1512926, 2.3025851]",2,1,1,0,1,0,0,0,1,0
20186.22,0.5,1.0,"[1.1512926, 2.3025851]","[1.1512926, 2.3025851]",2,1,0,0,1,1,0,0,1,0
204.2,-0.5,0.5,"[-2.3025851, inf]","[-3.4538777, 0.0]",1,1,0,0,0,1,0,1,0,0
207.10,-0.5,0.0,"[-2.3025851, 1.1512926]","[-2.3025851, 1.1512926]",3,3,0,0,1,2,0,0,2,1
207.12,-0.5,0.0,"[-2.3025851, inf]","[-4.6051702, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.15,-1.0,-0.0,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
207.17,-0.5,0.0,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.18,-1.0,-0.0,"[-2.3025851, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
207.4,-0.5,0.0,"[-3.4538777, inf]","[-3.4538777, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.5,-0.5,0.0,"[-1.1512926, 1.1512926]","[-2.3025851, 1.1512926]",2,2,0,0,1,1,0,0,1,1
217.17,-0.5,0.0,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",1,1,0,0,0,1,0,1,0,0
219.2,-0.5,0.5,"[-2.3025851, -1.1512926]","[-2.3025851, inf]",1,1,0,1,0,0,0,0,0,1
219.5,-0.5,0.0,"[-2.3025851, inf]","[-2.3025851, -2.3025851]",1,1,0,0,0,1,0,1,0,0
220.11,-0.5,0.0,"[-1.1512926, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
220.17,-0.5,0.0,"[-2.3025851, inf]","[0.0, 1.1512926]",2,1,0,0,0,2,0,0,1,0
220.19,-1.0,-0.0,"[-3.4538777, -1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
220.2,-0.5,0.5,"[-1.1512926, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
220.20,-1.0,0.0,"[-3.4538777, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
220.7,-0.5,0.0,"[-1.1512926, inf]","[-3.4538777, -1.1512926]",2,1,0,0,0,2,0,1,0,0
226.1,-0.5,0.5,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
227.1,-0.5,0.5,"[-2.3025851, inf]","[-3.4538777, 1.1512926]",2,1,0,0,0,2,0,0,1,0
227.2,-0.5,0.0,"[-3.4538777, inf]","[-5.7564626, -1.1512926]",2,1,0,0,0,2,0,1,0,0
227.4,-0.5,0.0,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
247.1,-0.0,0.5,"[-2.3025851, 1.1512926]","[-2.3025851, 0.0]",2,2,0,0,1,1,0,2,0,0
247.11,-0.5,0.0,"[0.0, inf]","[-2.3025851, 2.3025851]",2,1,0,0,0,2,0,0,1,0
247.20,-1.0,0.0,"[-3.4538777, 0.0]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
247.4,-0.5,0.0,"[-1.1512926, 1.1512926]","[-4.6051702, inf]",1,1,0,0,1,0,0,0,0,1
247.X,-0.5,0.0,"[-2.3025851, 0.0]","[-1.1512926, 0.0]",2,1,0,0,1,1,0,0,1,0
257.1,-0.0,0.5,"[0.0, inf]","[-1.1512926, 2.3025851]",2,1,0,0,0,2,0,0,1,0
257.10,-0.5,0.0,"[-3.4538777, inf]","[-2.3025851, 1.1512926]",1,1,0,0,0,1,0,0,1,0
257.17,-0.5,0.0,"[0.0, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
26.11,-0.5,0.0,"[-1.1512926, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
26.17,-0.5,0.0,"[0.0, 1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
