sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
128.6,0.04642777,0.7323066,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
138.1,0.023845911,0.7324151,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
139.3,0.03756343,0.7323492,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,1,0,0
139.4,0.038938075,0.7323426,"[-3.4538777, inf]","[-5.7564626, -1.1512926]",1,1,0,0,0,1,0,1,0,0
139.7,0.04290481,0.7323235,"[-1.1512926, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
145.1,0.030340642,0.7323839,"[-2.3025851, 1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
145.17,0.045740023,0.73230994,"[0.0, 1.1512926]","[-1.1512926, inf]",1,1,0,0,1,0,0,0,0,1
145.19,0.073715,0.7321756,"[-4.6051702, inf]","[-2.3025851, -1.1512926]",1,1,0,0,0,1,0,1,0,0
145.2,0.040013015,0.7323374,"[-2.3025851, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
145.3,0.045083433,0.7323131,"[0.0, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
145.4,0.048170745,0.73229825,"[-2.3025851, -1.1512926]","[-3.4538777, -1.1512926]",2,1,0,1,0,1,0,1,0,0
145.6,0.0492675,0.732293,"[-2.3025851, 0.0]","[-3.4538777, inf]",2,1,0,0,2,0,0,0,0,1
145.7,0.05467613,0.732267,"[-3.4538777, 0.0]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
149.1,0.027241558,0.73239875,"[-1.1512926, inf]","[-3.4538777, -1.1512926]",1,1,0,0,0,1,0,1,0,0
149.11,0.043952495,0.7323185,"[-2.3025851, 1.1512926]","[-1.1512926, inf]",1,1,0,0,1,0,0,0,0,1
149.2,0.035282016,0.7323601,"[-4.6051702, 0.0]","[-2.3025851, inf]",2,1,0,1,1,0,0,0,0,1
149.6,0.042996913,0.7323231,"[-3.4538777, -2.3025851]","[-3.4538777, 1.1512926]",2,1,0,1,0,1,0,0,1,0
153.11,0.04690501,0.73230433,"[-1.1512926, 0.0]","[0.0, inf]",1,1,0,0,1,0,0,0,0,1
153.17,0.045852393,0.7323094,"[0.0, inf]","[-1.1512926, 0.0]",2,1,0,0,0,2,0,1,0,0
153.18,0.05907321,0.7322459,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",2,1,0,0,0,2,0,1,0,0
153.2,0.03800623,0.7323471,"[0.0, inf]","[-3.4538777, 1.1512926]",2,1,0,0,0,2,0,0,1,0
153.4,0.045852393,0.7323094,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,1,0,0
153.7,0.05091977,0.7322851,"[0.0, inf]","[-2.3025851, -1.1512926]",2,1,0,0,0,2,0,1,0,0
162.1,0.028929487,0.73239064,"[-1.1512926, inf]","[-3.4538777, 0.0]",1,1,0,0,0,1,0,1,0,0
162.11,0.048039183,0.7322989,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
162.17,0.046664447,0.73230547,"[-2.3025851, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
162.19,0.07196233,0.732184,"[-2.3025851, inf]","[-2.3025851, 0.0]",1,1,0,0,0,1,0,1,0,0
162.22,0.05989088,0.732242,"[-1.1512926, -1.1512926]","[-4.6051702, inf]",1,1,0,1,0,0,0,0,0,1
162.3,0.043952495,0.7323185,"[-1.1512926, 0.0]","[-3.4538777, 1.1512926]",3,2,0,0,1,2,0,0,1,1
162.5,0.042364508,0.73232615,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
162.7,0.051079318,0.7322843,"[-2.3025851, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,1,0,0
162.8,0.050146252,0.7322888,"[-1.1512926, 0.0]","[-4.6051702, inf]",1,1,0,0,1,0,0,0,0,1
17.1,0.028462201,0.7323929,"[-3.4538777, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
17.11,0.046310857,0.7323072,"[-3.4538777, -1.1512926]","[-1.1512926, 0.0]",2,2,0,1,0,1,0,1,0,1
172.1,0.026517153,0.73240227,"[-1.1512926, inf]","[-1.1512926, 0.0]",1,1,0,0,0,1,0,1,0,0
172.17,0.042453125,0.73232573,"[-2.3025851, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,1,0,0
172.3,0.037378058,0.7323501,"[-3.4538777, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
172.4,0.038597852,0.7323442,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",2,1,0,0,0,2,0,1,0,0
173.11,0.048170745,0.73229825,"[-1.1512926, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
173.15,0.0616581,0.73223346,"[-3.4538777, inf]","[-2.3025851, 0.0]",1,1,0,0,0,1,0,1,0,0
173.16,0.06045939,0.73223925,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,1,0,0
173.19,0.073715,0.7321756,"[-inf, inf]","[-1.1512926, inf]",1,1,0,1,0,0,0,0,0,1
173.4,0.048303515,0.7322976,"[-3.4538777, 0.0]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
173.8,0.05332035,0.7322735,"[-1.1512926, inf]","[-4.6051702, 0.0]",2,1,0,0,0,2,0,1,0,0
188.1,0.026517153,0.73240227,"[-1.1512926, inf]","[-2.3025851, 2.3025851]",2,1,0,0,0,2,0,0,1,0
188.2,0.03343001,0.73236907,"[-1.1512926, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
188.3,0.037378058,0.7323501,"[0.0, inf]","[-1.1512926, 2.3025851]",2,1,0,0,0,2,0,0,1,0
188.6,0.039645225,0.7323392,"[-3.4538777, 1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
188.9,0.044151574,0.73231757,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",1,1,0,0,0,1,0,0,1,0
189.1,0.023804411,0.73241526,"[0.0, inf]","[-1.1512926, 1.1512926]",1,1,0,0,0,1,0,0,1,0
189.11,0.038800955,0.73234326,"[-1.1512926, inf]","[-2.3025851, 2.3025851]",2,1,0,0,0,2,0,0,1,0
189.15,0.048039183,0.7322989,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,0,0,0,2,0,0,1,0
189.17,0.03794208,0.73234737,"[-1.1512926, inf]","[-1.1512926, 2.3025851]",2,1,0,0,0,2,0,0,1,0
189.18,0.04898566,0.7322943,"[-2.3025851, -1.1512926]","[-3.4538777, -1.1512926]",2,1,0,1,0,1,0,1,0,0
189.2,0.030163988,0.73238474,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",1,1,0,0,0,1,0,1,0,0
189.20,0.0477795,0.73230016,"[-2.3025851, inf]","[0.0, 0.0]",1,1,0,0,0,1,0,0,1,0
189.3,0.031035647,0.73238057,"[-2.3025851, 1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
189.5,0.034668148,0.7323631,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
189.X,0.03935793,0.7323406,"[-1.1512926, 0.0]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
2.1,0.027577996,0.73239714,"[-1.1512926, inf]","[-2.3025851, 3.4538777]",2,1,0,0,0,2,0,0,1,0
2.19,0.063985586,0.7322223,"[-2.3025851, 0.0]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
20003.2,-0.014240369,0.732598,"[1.1512926, 4.6051702]","[2.3025851, inf]",2,2,2,0,0,0,2,0,0,0
20005.2,-0.014240369,0.732598,"[1.1512926, 1.1512926]","[2.3025851, 4.6051702]",4,4,3,0,1,0,2,0,1,1
20005.3,-0.012567386,0.73258996,"[2.3025851, 3.4538777]","[0.0, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20033.11,-0.009639621,0.7325759,"[2.3025851, 5.7564626]","[0.0, 2.3025851]",2,2,1,0,1,0,0,0,2,0
20052.3,-0.012567386,0.73258996,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20082.22,-0.015086666,0.73260206,"[1.1512926, 2.3025851]","[2.3025851, 5.7564626]",2,2,1,0,1,0,2,0,0,0
20090.20,-0.019951701,0.7326254,"[2.3025851, 3.4538777]","[2.3025851, 3.4538777]",2,1,2,0,0,0,1,0,0,0
20092.19,-0.016912922,0.7326108,"[3.4538777, inf]","[2.3025851, 5.7564626]",1,1,1,0,0,0,1,0,0,0
20105.22,-0.015086666,0.73260206,"[2.3025851, inf]","[0.0, 0.0]",2,1,1,1,0,0,0,1,0,0
20108.20,-0.019951701,0.7326254,"[2.3025851, 3.4538777]","[5.7564626, inf]",2,2,2,0,0,0,2,0,0,0
20109.20,-0.019951701,0.7326254,"[2.3025851, 3.4538777]","[0.0, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20118.2,-0.014240369,0.732598,"[1.1512926, 4.6051702]","[2.3025851, 2.3025851]",5,4,2,0,3,0,1,0,3,0
20119.2,-0.014240369,0.732598,"[1.1512926, 5.7564626]","[0.0, 3.4538777]",2,2,2,0,0,0,0,0,1,1
20121.14,-0.005037904,0.7325538,"[0.0, 1.1512926]","[3.4538777, 5.7564626]",2,2,0,0,2,0,1,0,1,0
20121.7,-0.0100636035,0.7325779,"[1.1512926, 3.4538777]","[-2.3025851, 0.0]",2,2,1,0,0,1,0,0,2,0
20124.1,-0.013259858,0.7325933,"[2.3025851, 5.7564626]","[3.4538777, inf]",1,1,1,0,0,0,1,0,0,0
20124.16,-0.0035440624,0.7325466,"[3.4538777, 4.6051702]","[3.4538777, inf]",1,1,1,0,0,0,1,0,0,0
20124.2,-0.014240369,0.732598,"[2.3025851, 5.7564626]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20124.3,-0.012567386,0.73258996,"[2.3025851, inf]","[1.1512926, 6.9077554]",2,1,2,0,0,0,1,0,0,0
20129.20,-0.019606456,0.73262376,"[1.1512926, 2.3025851]","[0.0, 2.3025851]",2,1,2,0,0,0,0,0,1,0
20133.X,0.0028171241,0.73251605,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",3,3,1,0,2,0,0,1,2,0
20134.X,0.0028171241,0.73251605,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",3,3,1,0,2,0,0,1,2,0
20135.14,0.008725479,0.7324877,"[1.1512926, 1.1512926]","[1.1512926, 1.1512926]",3,2,1,0,1,1,0,0,1,1
20136.17,0.010163531,0.73248076,"[0.0, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20138.1,-0.0013105422,0.7325359,"[4.6051702, inf]","[-3.4538777, 0.0]",2,2,2,0,0,0,0,2,0,0
20139.12,0.0044263005,0.73250836,"[2.3025851, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20139.16,0.010098383,0.7324811,"[-1.1512926, inf]","[-1.1512926, 0.0]",3,2,2,0,1,0,0,2,0,0
20139.17,0.010163531,0.73248076,"[1.1512926, 3.4538777]","[2.3025851, 4.6051702]",2,2,1,0,1,0,2,0,0,0
20139.3,0.0001771748,0.73252875,"[0.0, 5.7564626]","[2.3025851, inf]",1,1,0,0,1,0,1,0,0,0
20139.4,0.0005761683,0.73252684,"[-2.3025851, 0.0]","[2.3025851, inf]",2,1,0,0,2,0,1,0,0,0
20139.5,0.0011356026,0.73252416,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20140.14,0.008725479,0.7324877,"[-2.3025851, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20140.15,0.0096310675,0.7324833,"[-1.1512926, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20141.12,0.0044263005,0.73250836,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20141.14,0.008725479,0.7324877,"[0.0, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20141.5,0.0011356026,0.73252416,"[-5.7564626, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20142.18,0.010650262,0.73247844,"[3.4538777, inf]","[1.1512926, 2.3025851]",1,1,1,0,0,0,0,0,1,0
20142.22,0.019992918,0.73243356,"[0.0, 0.0]","[-1.1512926, 0.0]",4,3,0,2,2,0,0,2,0,1
20143.X,0.0028171241,0.73251605,"[1.1512926, 2.3025851]","[0.0, inf]",3,2,2,0,1,0,1,0,1,0
20144.14,0.008725479,0.7324877,"[1.1512926, 1.1512926]","[-1.1512926, -1.1512926]",3,2,1,1,1,0,0,1,1,0
20144.9,0.0052499324,0.73250437,"[-1.1512926, inf]","[-3.4538777, 0.0]",2,1,1,0,1,0,0,1,0,0
20145.1,-0.0013105422,0.7325359,"[-1.1512926, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20145.10,0.004287392,0.732509,"[0.0, 0.0]","[-2.3025851, 0.0]",2,1,0,0,1,1,0,1,0,0
20145.12,0.0044263005,0.73250836,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20145.14,0.008725479,0.7324877,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20145.4,0.0005761683,0.73252684,"[0.0, inf]","[-1.1512926, inf]",2,2,1,0,1,0,0,0,1,1
20145.8,0.0034424514,0.73251307,"[-1.1512926, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20145.9,0.0052499324,0.73250437,"[1.1512926, 3.4538777]","[0.0, 3.4538777]",3,2,2,0,1,0,0,0,2,0
20145.X,0.0028171241,0.73251605,"[-2.3025851, 2.3025851]","[0.0, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20146.17,0.010163531,0.73248076,"[1.1512926, 5.7564626]","[-1.1512926, inf]",1,1,1,0,0,0,0,0,0,1
20146.4,0.0005761683,0.73252684,"[-1.1512926, 0.0]","[-1.1512926, 0.0]",2,1,0,0,1,1,0,0,1,0
20148.1,-0.0013105422,0.7325359,"[-1.1512926, 0.0]","[-1.1512926, 1.1512926]",3,3,1,0,2,0,0,1,2,0
20151.14,0.008725479,0.7324877,"[0.0, 0.0]","[-4.6051702, inf]",3,2,0,0,3,0,1,1,0,0
20151.17,0.010163531,0.73248076,"[1.1512926, 4.6051702]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20154.4,0.0005761683,0.73252684,"[0.0, 0.0]","[2.3025851, 4.6051702]",3,2,0,0,3,0,2,0,0,0
20154.9,0.0052499324,0.73250437,"[3.4538777, 3.4538777]","[0.0, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20157.11,0.004402995,0.7325084,"[2.3025851, 2.3025851]","[0.0, 2.3025851]",3,2,3,0,0,0,0,0,2,0
20158.1,-0.0013105422,0.7325359,"[2.3025851, inf]","[-2.3025851, 0.0]",2,2,1,0,0,1,0,2,0,0
20158.9,0.0052499324,0.73250437,"[-1.1512926, -1.1512926]","[0.0, 0.0]",3,3,1,0,2,0,0,2,0,1
20159.1,-0.0013105422,0.7325359,"[0.0, 1.1512926]","[-1.1512926, 1.1512926]",6,5,1,0,4,1,0,1,3,1
20159.14,0.008725479,0.7324877,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20159.15,0.0096310675,0.7324833,"[2.3025851, 3.4538777]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20159.3,0.0001771748,0.73252875,"[1.1512926, 1.1512926]","[1.1512926, 1.1512926]",3,2,1,0,1,1,0,0,1,1
20159.4,0.0005761683,0.73252684,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",5,4,2,0,2,1,0,0,3,1
20159.9,0.0052499324,0.73250437,"[-1.1512926, 0.0]","[3.4538777, 5.7564626]",2,2,0,0,2,0,1,0,1,0
20160.14,0.008725479,0.7324877,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20160.17,0.010163531,0.73248076,"[2.3025851, 4.6051702]","[2.3025851, inf]",2,1,2,0,0,0,1,0,0,0
20160.4,0.0005761683,0.73252684,"[1.1512926, inf]","[0.0, 1.1512926]",2,1,2,0,0,0,0,0,1,0
20160.5,0.0011356026,0.73252416,"[1.1512926, 1.1512926]","[-1.1512926, inf]",2,2,2,0,0,0,1,1,0,0
20161.1,-0.0013105422,0.7325359,"[-2.3025851, inf]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20161.12,0.0044263005,0.73250836,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20161.22,0.019992918,0.73243356,"[-1.1512926, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20162.12,0.0044263005,0.73250836,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20162.17,0.010163531,0.73248076,"[1.1512926, 4.6051702]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20162.7,0.0025671124,0.73251724,"[1.1512926, 3.4538777]","[-1.1512926, 1.1512926]",3,2,2,0,1,0,0,0,2,0
20163.1,-0.0013105422,0.7325359,"[-5.7564626, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20163.7,0.0025671124,0.73251724,"[-1.1512926, -1.1512926]","[-1.1512926, -1.1512926]",3,2,1,1,1,0,0,2,0,0
20163.9,0.0052499324,0.73250437,"[-1.1512926, -1.1512926]","[-1.1512926, 0.0]",5,4,1,2,2,0,0,4,0,0
20164.1,-0.0013105422,0.7325359,"[-1.1512926, 0.0]","[-2.3025851, 0.0]",4,3,1,1,2,0,0,3,0,0
20164.14,0.008725479,0.7324877,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20164.4,0.0005761683,0.73252684,"[-2.3025851, inf]","[1.1512926, inf]",2,2,1,1,0,0,1,0,1,0
20165.15,0.0096310675,0.7324833,"[1.1512926, inf]","[0.0, 4.6051702]",2,1,1,0,0,1,0,0,1,0
20165.22,0.019992918,0.73243356,"[0.0, 3.4538777]","[-1.1512926, inf]",3,2,1,0,2,0,0,1,0,1
20165.4,0.0005761683,0.73252684,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",2,1,0,1,0,1,0,1,0,0
20166.12,0.0044263005,0.73250836,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20166.17,0.010163531,0.73248076,"[1.1512926, 3.4538777]","[1.1512926, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20166.4,0.0005761683,0.73252684,"[0.0, 0.0]","[0.0, inf]",3,2,0,0,3,0,1,0,1,0
20167.22,0.019992918,0.73243356,"[0.0, 0.0]","[-1.1512926, 0.0]",4,3,0,0,4,0,1,2,0,0
20167.4,0.0005761683,0.73252684,"[-2.3025851, 0.0]","[1.1512926, inf]",3,2,0,1,2,0,0,1,0,1
20168.11,0.004402995,0.7325084,"[-2.3025851, -1.1512926]","[0.0, 0.0]",3,2,0,2,1,0,0,1,0,1
20168.16,0.010098383,0.7324811,"[-2.3025851, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20168.17,0.010163531,0.73248076,"[0.0, 5.7564626]","[-1.1512926, inf]",2,2,1,0,1,0,0,1,0,1
20168.19,0.01417838,0.7324615,"[2.3025851, inf]","[-1.1512926, -1.1512926]",2,2,1,0,0,1,0,2,0,0
20168.4,0.0005761683,0.73252684,"[0.0, inf]","[-1.1512926, inf]",2,2,1,0,1,0,1,1,0,0
20169.10,0.004287392,0.732509,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,0,1,0,1,0,1,0,0
20169.14,0.008725479,0.7324877,"[0.0, 1.1512926]","[2.3025851, 2.3025851]",2,2,0,0,2,0,1,0,1,0
20169.9,0.0052499324,0.73250437,"[1.1512926, 4.6051702]","[2.3025851, inf]",2,1,1,0,1,0,1,0,0,0
20170.17,0.010163531,0.73248076,"[0.0, inf]","[-1.1512926, -1.1512926]",2,2,0,0,0,2,0,2,0,0
20171.12,0.0044263005,0.73250836,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20171.16,0.010098383,0.7324811,"[-1.1512926, inf]","[0.0, 0.0]",4,4,0,2,0,2,0,2,0,2
20171.17,0.010163531,0.73248076,"[0.0, 0.0]","[0.0, 0.0]",2,1,0,0,1,1,0,1,0,0
20172.20,0.013314769,0.7324656,"[0.0, 0.0]","[1.1512926, 1.1512926]",6,6,0,1,5,0,1,0,4,1
20172.3,0.0001771748,0.73252875,"[2.3025851, 2.3025851]","[1.1512926, 1.1512926]",4,4,1,0,3,0,0,0,4,0
20173.19,0.01417838,0.7324615,"[0.0, 0.0]","[-2.3025851, 0.0]",2,1,0,0,1,1,0,1,0,0
20177.20,-0.019606456,0.73262376,"[1.1512926, 2.3025851]","[0.0, 2.3025851]",2,1,2,0,0,0,0,0,1,0
20178.20,-0.019606456,0.73262376,"[2.3025851, 3.4538777]","[1.1512926, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20183.20,-0.019606456,0.73262376,"[1.1512926, inf]","[0.0, 2.3025851]",2,1,2,0,0,0,0,0,1,0
20184.22,-0.01458092,0.7325996,"[1.1512926, 2.3025851]","[1.1512926, 2.3025851]",2,1,2,0,0,0,1,0,0,0
20186.22,-0.01458092,0.7325996,"[1.1512926, 2.3025851]","[1.1512926, 2.3025851]",2,1,2,0,0,0,0,0,1,0
204.2,0.03781466,0.73234797,"[-2.3025851, inf]","[-3.4538777, 0.0]",1,1,0,0,0,1,0,1,0,0
207.10,0.047273442,0.73230255,"[-2.3025851, 1.1512926]","[-2.3025851, 1.1512926]",3,3,0,0,1,2,0,0,2,1
207.12,0.04142505,0.7323307,"[-2.3025851, inf]","[-4.6051702, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.15,0.057073683,0.7322555,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
207.17,0.043853983,0.732319,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.18,0.05880943,0.7322472,"[-2.3025851, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
207.4,0.044252172,0.7323171,"[-3.4538777, inf]","[-3.4538777, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.5,0.04142505,0.7323307,"[-1.1512926, 1.1512926]","[-2.3025851, 1.1512926]",2,2,0,0,1,1,0,0,1,1
217.17,0.045740023,0.73230994,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",1,1,0,0,0,1,0,1,0,0
219.2,0.03554654,0.7323589,"[-2.3025851, -1.1512926]","[-2.3025851, inf]",1,1,0,1,0,0,0,0,0,1
219.5,0.04046783,0.73233527,"[-2.3025851, inf]","[-2.3025851, -2.3025851]",1,1,0,0,0,1,0,1,0,0
220.11,0.04529898,0.732312,"[-1.1512926, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
220.17,0.043658987,0.73231995,"[-2.3025851, inf]","[0.0, 1.1512926]",2,1,0,0,0,2,0,0,1,0
220.19,0.06471326,0.7322188,"[-3.4538777, -1.1512926]","[-2.3025851, inf]",1,1,0,1,0,0,0,0,0,1
220.2,0.03637363,0.73235494,"[-1.1512926, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,1,0,0
220.20,0.05487974,0.732266,"[-3.4538777, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,1,0,0
220.7,0.0477795,0.73230016,"[-1.1512926, inf]","[-3.4538777, -1.1512926]",2,1,0,0,0,2,0,1,0,0
226.1,0.028431669,0.732393,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
