sequenceID,log_lambda_test_fold1,log_lambda_test_fold2,target_1,target_2,fold_1_total_labels,fold_2_total_labels,fold_1_fp_errs,fold_1_fn_errs,fold_1_tp,fold_1_tn,fold_2_fp_errs,fold_2_fn_errs,fold_2_tp,fold_2_tn
153.4,-0.15130204,0.39080465,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
153.7,-0.15130205,0.40587497,"[0.0, inf]","[-2.3025851, -1.1512926]",2,1,0,0,0,2,0,1,0,0
162.1,-0.15130195,0.340476,"[-1.1512926, inf]","[-3.4538777, 0.0]",1,1,0,0,0,1,0,0,1,0
162.11,-0.15130204,0.3973081,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
162.17,-0.15130204,0.39321968,"[-2.3025851, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
162.19,-0.15130216,0.4684554,"[-2.3025851, inf]","[-2.3025851, 0.0]",1,1,0,0,0,1,0,1,0,0
162.22,-0.1513021,0.43255502,"[-1.1512926, -1.1512926]","[-4.6051702, inf]",1,1,0,1,0,0,0,0,0,1
162.3,-0.15130202,0.38515434,"[-1.1512926, 0.0]","[-3.4538777, 1.1512926]",3,2,0,0,1,2,0,0,1,1
162.5,-0.15130202,0.38043168,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,0,0,0,2,0,0,1,0
162.7,-0.15130205,0.40634945,"[-2.3025851, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
162.8,-0.15130205,0.40357456,"[-1.1512926, 0.0]","[-4.6051702, inf]",1,1,0,0,1,0,0,0,0,1
17.1,-0.15130195,0.33908632,"[-3.4538777, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
17.11,-0.15130204,0.3921681,"[-3.4538777, -1.1512926]","[-1.1512926, 0.0]",2,2,0,1,0,1,0,0,1,1
172.1,-0.15130194,0.33330175,"[-1.1512926, inf]","[-1.1512926, 0.0]",1,1,0,0,0,1,0,0,1,0
172.17,-0.15130202,0.38069522,"[-2.3025851, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
172.3,-0.151302,0.365602,"[-3.4538777, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
172.4,-0.151302,0.36922964,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",2,1,0,0,0,2,0,1,0,0
173.11,-0.15130204,0.39769942,"[-1.1512926, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
173.15,-0.15130211,0.4378107,"[-3.4538777, inf]","[-2.3025851, 0.0]",1,1,0,0,0,1,0,1,0,0
173.16,-0.1513021,0.43424574,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
173.19,-0.15130217,0.47366786,"[-inf, inf]","[-1.1512926, inf]",1,1,0,1,0,0,0,0,0,1
173.4,-0.15130204,0.39809424,"[-3.4538777, 0.0]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
173.8,-0.15130207,0.41301426,"[-1.1512926, inf]","[-4.6051702, 0.0]",2,1,0,0,0,2,0,1,0,0
188.1,-0.15130194,0.33330175,"[-1.1512926, inf]","[-2.3025851, 2.3025851]",2,1,0,0,0,2,0,0,1,0
188.2,-0.15130198,0.35386053,"[-1.1512926, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
188.3,-0.151302,0.365602,"[0.0, inf]","[-1.1512926, 2.3025851]",2,1,0,0,0,2,0,0,1,0
188.6,-0.15130201,0.37234452,"[-3.4538777, 1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
188.9,-0.15130202,0.3857464,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",1,1,0,0,0,1,0,0,1,0
189.1,-0.15130194,0.32523406,"[0.0, inf]","[-1.1512926, 1.1512926]",1,1,0,0,0,1,0,0,1,0
189.11,-0.151302,0.3698337,"[-1.1512926, inf]","[-2.3025851, 2.3025851]",2,1,0,0,0,2,0,0,1,0
189.15,-0.15130204,0.3973081,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,0,0,0,2,0,0,1,0
189.17,-0.151302,0.36727938,"[-1.1512926, inf]","[-1.1512926, 2.3025851]",2,1,0,0,0,2,0,0,1,0
189.18,-0.15130205,0.40012294,"[-2.3025851, -1.1512926]","[-3.4538777, -1.1512926]",2,1,0,1,0,1,0,1,0,0
189.2,-0.15130197,0.3441474,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",1,1,0,0,0,1,0,1,0,0
189.20,-0.15130204,0.3965358,"[-2.3025851, inf]","[0.0, 0.0]",1,1,0,0,0,1,0,0,1,0
189.3,-0.15130197,0.34673974,"[-2.3025851, 1.1512926]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
189.5,-0.15130198,0.35754275,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
189.X,-0.15130201,0.37149015,"[-1.1512926, 0.0]","[-2.3025851, inf]",1,1,0,0,1,0,0,0,0,1
2.1,-0.15130195,0.33645672,"[-1.1512926, inf]","[-2.3025851, 3.4538777]",2,1,0,0,0,2,0,0,1,0
2.19,-0.15130211,0.44473264,"[-2.3025851, 0.0]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
20003.2,-0.15130174,0.21208918,"[1.1512926, 4.6051702]","[2.3025851, inf]",2,2,2,0,0,0,2,0,0,0
20005.2,-0.15130174,0.21208918,"[1.1512926, 1.1512926]","[2.3025851, 4.6051702]",4,4,3,0,1,0,3,0,1,0
20005.3,-0.15130176,0.21706462,"[2.3025851, 3.4538777]","[0.0, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20033.11,-0.15130177,0.22577178,"[2.3025851, 5.7564626]","[0.0, 2.3025851]",2,2,1,0,1,0,0,0,2,0
20052.3,-0.15130176,0.21706462,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20082.22,-0.15130174,0.20957226,"[1.1512926, 2.3025851]","[2.3025851, 5.7564626]",2,2,2,0,0,0,2,0,0,0
20090.20,-0.15130173,0.1951037,"[2.3025851, 3.4538777]","[2.3025851, 3.4538777]",2,1,2,0,0,0,1,0,0,0
20092.19,-0.15130174,0.20414096,"[3.4538777, inf]","[2.3025851, 5.7564626]",1,1,1,0,0,0,1,0,0,0
20105.22,-0.15130174,0.20957226,"[2.3025851, inf]","[0.0, 0.0]",2,1,1,1,0,0,0,0,1,0
20108.20,-0.15130173,0.1951037,"[2.3025851, 3.4538777]","[5.7564626, inf]",2,2,2,0,0,0,2,0,0,0
20109.20,-0.15130173,0.1951037,"[2.3025851, 3.4538777]","[0.0, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20118.2,-0.15130174,0.21208918,"[1.1512926, 4.6051702]","[2.3025851, 2.3025851]",5,4,2,0,3,0,1,0,3,0
20119.2,-0.15130174,0.21208918,"[1.1512926, 5.7564626]","[0.0, 3.4538777]",2,2,2,0,0,0,0,0,1,1
20121.14,-0.15130179,0.23945719,"[0.0, 1.1512926]","[3.4538777, 5.7564626]",2,2,0,0,2,0,1,0,1,0
20121.7,-0.15130177,0.22451079,"[1.1512926, 3.4538777]","[-2.3025851, 0.0]",2,2,1,0,0,1,0,0,2,0
20124.1,-0.15130176,0.21500516,"[2.3025851, 5.7564626]","[3.4538777, inf]",1,1,1,0,0,0,1,0,0,0
20124.16,-0.1513018,0.24389988,"[3.4538777, 4.6051702]","[3.4538777, inf]",1,1,1,0,0,0,1,0,0,0
20124.2,-0.15130174,0.21208918,"[2.3025851, 5.7564626]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20124.3,-0.15130176,0.21706462,"[2.3025851, inf]","[1.1512926, 6.9077554]",2,1,2,0,0,0,1,0,0,0
20129.20,-0.15130173,0.19613045,"[1.1512926, 2.3025851]","[0.0, 2.3025851]",2,1,2,0,0,0,0,0,1,0
20133.X,-0.15130183,0.26281804,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",3,3,1,0,2,0,0,0,3,0
20134.X,-0.15130183,0.26281804,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",3,3,1,0,2,0,0,0,3,0
20135.14,-0.15130186,0.28038943,"[1.1512926, 1.1512926]","[1.1512926, 1.1512926]",3,2,1,0,1,1,1,0,1,0
20136.17,-0.15130186,0.28466618,"[0.0, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,0,1,0
20138.1,-0.15130182,0.2505424,"[4.6051702, inf]","[-3.4538777, 0.0]",2,2,2,0,0,0,0,2,0,0
20139.12,-0.15130183,0.2676037,"[2.3025851, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20139.16,-0.15130186,0.28447247,"[-1.1512926, inf]","[-1.1512926, 0.0]",3,2,2,0,1,0,1,0,1,0
20139.17,-0.15130186,0.28466618,"[1.1512926, 3.4538777]","[2.3025851, 4.6051702]",2,2,1,0,1,0,2,0,0,0
20139.3,-0.15130182,0.25496686,"[0.0, 5.7564626]","[2.3025851, inf]",1,1,0,0,1,0,1,0,0,0
20139.4,-0.15130182,0.25615346,"[-2.3025851, 0.0]","[2.3025851, inf]",2,1,0,0,2,0,1,0,0,0
20139.5,-0.15130182,0.2578172,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20140.14,-0.15130186,0.28038943,"[-2.3025851, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20140.15,-0.15130186,0.28308266,"[-1.1512926, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20141.12,-0.15130183,0.2676037,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,1,0,1,0,0,1,0,0
20141.14,-0.15130186,0.28038943,"[0.0, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20141.5,-0.15130182,0.2578172,"[-5.7564626, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,0,1,0
20142.18,-0.15130186,0.28611374,"[3.4538777, inf]","[1.1512926, 2.3025851]",1,1,1,0,0,0,1,0,0,0
20142.22,-0.1513019,0.3138987,"[0.0, 0.0]","[-1.1512926, 0.0]",4,3,0,0,4,0,1,1,1,0
20143.X,-0.15130183,0.26281804,"[1.1512926, 2.3025851]","[0.0, inf]",3,2,2,0,1,0,1,0,1,0
20144.14,-0.15130186,0.28038943,"[1.1512926, 1.1512926]","[-1.1512926, -1.1512926]",3,2,1,1,1,0,0,1,1,0
20144.9,-0.15130185,0.2700532,"[-1.1512926, inf]","[-3.4538777, 0.0]",2,1,1,0,1,0,0,0,1,0
20145.1,-0.15130182,0.2505424,"[-1.1512926, inf]","[-inf, inf]",2,1,1,0,1,0,0,1,0,0
20145.10,-0.15130183,0.26719058,"[0.0, 0.0]","[-2.3025851, 0.0]",2,1,0,0,1,1,0,1,0,0
20145.12,-0.15130183,0.2676037,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,1,0,1,0,0,1,0,0
20145.14,-0.15130186,0.28038943,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20145.4,-0.15130182,0.25615346,"[0.0, inf]","[-1.1512926, inf]",2,2,1,0,1,0,0,0,1,1
20145.8,-0.15130183,0.26467776,"[-1.1512926, inf]","[-2.3025851, -1.1512926]",2,1,1,0,1,0,0,1,0,0
20145.9,-0.15130185,0.2700532,"[1.1512926, 3.4538777]","[0.0, 3.4538777]",3,2,2,0,1,0,0,0,2,0
20145.X,-0.15130183,0.26281804,"[-2.3025851, 2.3025851]","[0.0, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20146.17,-0.15130186,0.28466618,"[1.1512926, 5.7564626]","[-1.1512926, inf]",1,1,1,0,0,0,0,0,0,1
20146.4,-0.15130182,0.25615346,"[-1.1512926, 0.0]","[-1.1512926, 0.0]",2,1,0,0,1,1,0,0,1,0
20148.1,-0.15130182,0.2505424,"[-1.1512926, 0.0]","[-1.1512926, 1.1512926]",3,3,1,0,2,0,0,0,3,0
20151.14,-0.15130186,0.28038943,"[0.0, 0.0]","[-4.6051702, inf]",3,2,0,0,3,0,1,0,1,0
20151.17,-0.15130186,0.28466618,"[1.1512926, 4.6051702]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20154.4,-0.15130182,0.25615346,"[0.0, 0.0]","[2.3025851, 4.6051702]",3,2,0,0,3,0,2,0,0,0
20154.9,-0.15130185,0.2700532,"[3.4538777, 3.4538777]","[0.0, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20157.11,-0.15130183,0.26753438,"[2.3025851, 2.3025851]","[0.0, 2.3025851]",3,2,3,0,0,0,0,0,2,0
20158.1,-0.15130182,0.2505424,"[2.3025851, inf]","[-2.3025851, 0.0]",2,2,1,0,0,1,0,0,2,0
20158.9,-0.15130185,0.2700532,"[-1.1512926, -1.1512926]","[0.0, 0.0]",3,3,1,0,2,0,0,1,1,1
20159.1,-0.15130182,0.2505424,"[0.0, 1.1512926]","[-1.1512926, 1.1512926]",6,5,2,0,4,0,1,1,3,0
20159.14,-0.15130186,0.28038943,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20159.15,-0.15130186,0.28308266,"[2.3025851, 3.4538777]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20159.3,-0.15130182,0.25496686,"[1.1512926, 1.1512926]","[1.1512926, 1.1512926]",3,2,1,0,1,1,1,0,1,0
20159.4,-0.15130182,0.25615346,"[1.1512926, 1.1512926]","[-1.1512926, 0.0]",5,4,3,0,1,1,0,0,3,1
20159.9,-0.15130185,0.2700532,"[-1.1512926, 0.0]","[3.4538777, 5.7564626]",2,2,0,0,2,0,1,0,1,0
20160.14,-0.15130186,0.28038943,"[-1.1512926, inf]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20160.17,-0.15130186,0.28466618,"[2.3025851, 4.6051702]","[2.3025851, inf]",2,1,2,0,0,0,1,0,0,0
20160.4,-0.15130182,0.25615346,"[1.1512926, inf]","[0.0, 1.1512926]",2,1,2,0,0,0,0,0,1,0
20160.5,-0.15130182,0.2578172,"[1.1512926, 1.1512926]","[-1.1512926, inf]",2,2,2,0,0,0,1,1,0,0
20161.1,-0.15130182,0.2505424,"[-2.3025851, inf]","[0.0, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20161.12,-0.15130183,0.2676037,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,0,1,0,0,1,0,0
20161.22,-0.1513019,0.3138987,"[-1.1512926, inf]","[-inf, inf]",2,1,1,1,0,0,0,1,0,0
20162.12,-0.15130183,0.2676037,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20162.17,-0.15130186,0.28466618,"[1.1512926, 4.6051702]","[2.3025851, inf]",1,1,1,0,0,0,1,0,0,0
20162.7,-0.15130183,0.26207447,"[1.1512926, 3.4538777]","[-1.1512926, 1.1512926]",3,2,2,0,1,0,0,0,2,0
20163.1,-0.15130182,0.2505424,"[-5.7564626, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,0,1,0
20163.7,-0.15130183,0.26207447,"[-1.1512926, -1.1512926]","[-1.1512926, -1.1512926]",3,2,1,0,2,0,0,2,0,0
20163.9,-0.15130185,0.2700532,"[-1.1512926, -1.1512926]","[-1.1512926, 0.0]",5,4,1,0,4,0,0,4,0,0
20164.1,-0.15130182,0.2505424,"[-1.1512926, 0.0]","[-2.3025851, 0.0]",4,3,1,1,2,0,0,3,0,0
20164.14,-0.15130186,0.28038943,"[1.1512926, 1.1512926]","[-1.1512926, 1.1512926]",2,1,1,0,1,0,0,0,1,0
20164.4,-0.15130182,0.25615346,"[-2.3025851, inf]","[1.1512926, inf]",2,2,1,1,0,0,1,0,1,0
20165.15,-0.15130186,0.28308266,"[1.1512926, inf]","[0.0, 4.6051702]",2,1,2,0,0,0,0,0,1,0
20165.22,-0.1513019,0.3138987,"[0.0, 3.4538777]","[-1.1512926, inf]",3,2,1,0,2,0,0,1,0,1
20165.4,-0.15130182,0.25615346,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20166.12,-0.15130183,0.2676037,"[-1.1512926, inf]","[-1.1512926, -1.1512926]",2,1,1,0,1,0,0,1,0,0
20166.17,-0.15130186,0.28466618,"[1.1512926, 3.4538777]","[1.1512926, 3.4538777]",2,1,1,0,1,0,0,0,1,0
20166.4,-0.15130182,0.25615346,"[0.0, 0.0]","[0.0, inf]",3,2,0,0,3,0,1,0,1,0
20167.22,-0.1513019,0.3138987,"[0.0, 0.0]","[-1.1512926, 0.0]",4,3,0,0,4,0,1,0,2,0
20167.4,-0.15130182,0.25615346,"[-2.3025851, 0.0]","[1.1512926, inf]",3,2,0,1,2,0,1,1,0,0
20168.11,-0.15130183,0.26753438,"[-2.3025851, -1.1512926]","[0.0, 0.0]",3,2,0,2,1,0,0,0,1,1
20168.16,-0.15130186,0.28447247,"[-2.3025851, inf]","[-2.3025851, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20168.17,-0.15130186,0.28466618,"[0.0, 5.7564626]","[-1.1512926, inf]",2,2,1,0,1,0,0,1,0,1
20168.19,-0.15130189,0.29660636,"[2.3025851, inf]","[-1.1512926, -1.1512926]",2,2,1,0,0,1,0,2,0,0
20168.4,-0.15130182,0.25615346,"[0.0, inf]","[-1.1512926, inf]",2,2,1,0,1,0,1,1,0,0
20169.10,-0.15130183,0.26719058,"[-2.3025851, inf]","[-1.1512926, -1.1512926]",2,1,1,1,0,0,0,1,0,0
20169.14,-0.15130186,0.28038943,"[0.0, 1.1512926]","[2.3025851, 2.3025851]",2,2,0,0,2,0,1,0,1,0
20169.9,-0.15130185,0.2700532,"[1.1512926, 4.6051702]","[2.3025851, inf]",2,1,0,0,1,1,1,0,0,0
20170.17,-0.15130186,0.28466618,"[0.0, inf]","[-1.1512926, -1.1512926]",2,2,0,0,0,2,0,2,0,0
20171.12,-0.15130183,0.2676037,"[-2.3025851, inf]","[-1.1512926, 0.0]",2,1,1,0,1,0,0,1,0,0
20171.16,-0.15130186,0.28447247,"[-1.1512926, inf]","[0.0, 0.0]",4,4,0,2,0,2,0,2,0,2
20171.17,-0.15130186,0.28466618,"[0.0, 0.0]","[0.0, 0.0]",2,1,0,0,1,1,0,1,0,0
20172.20,-0.15130188,0.29403794,"[0.0, 0.0]","[1.1512926, 1.1512926]",6,6,0,1,5,0,2,0,4,0
20172.3,-0.15130182,0.25496686,"[2.3025851, 2.3025851]","[1.1512926, 1.1512926]",4,4,1,0,3,0,0,0,4,0
20173.19,-0.15130189,0.29660636,"[0.0, 0.0]","[-2.3025851, 0.0]",2,1,0,0,1,1,0,1,0,0
20177.20,-0.15130173,0.19613045,"[1.1512926, 2.3025851]","[0.0, 2.3025851]",2,1,2,0,0,0,0,0,1,0
20178.20,-0.15130173,0.19613045,"[2.3025851, 3.4538777]","[1.1512926, 3.4538777]",2,1,2,0,0,0,0,0,1,0
20183.20,-0.15130173,0.19613045,"[1.1512926, inf]","[0.0, 2.3025851]",2,1,2,0,0,0,0,0,1,0
20184.22,-0.15130174,0.21107638,"[1.1512926, 2.3025851]","[1.1512926, 2.3025851]",2,1,2,0,0,0,1,0,0,0
20186.22,-0.15130174,0.21107638,"[1.1512926, 2.3025851]","[1.1512926, 2.3025851]",2,1,2,0,0,0,1,0,0,0
204.2,-0.151302,0.36690047,"[-2.3025851, inf]","[-3.4538777, 0.0]",1,1,0,0,0,1,0,1,0,0
207.10,-0.15130204,0.3950308,"[-2.3025851, 1.1512926]","[-2.3025851, 1.1512926]",3,3,0,0,1,2,0,0,2,1
207.12,-0.15130201,0.37763774,"[-2.3025851, inf]","[-4.6051702, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.15,-0.15130208,0.42417666,"[-2.3025851, inf]","[-3.4538777, 0.0]",2,1,0,0,0,2,0,0,1,0
207.17,-0.15130202,0.38486138,"[-2.3025851, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.18,-0.1513021,0.42933875,"[-2.3025851, 1.1512926]","[-3.4538777, inf]",1,1,0,0,1,0,0,0,0,1
207.4,-0.15130202,0.38604558,"[-3.4538777, inf]","[-3.4538777, 1.1512926]",2,1,0,0,0,2,0,0,1,0
207.5,-0.15130201,0.37763774,"[-1.1512926, 1.1512926]","[-2.3025851, 1.1512926]",2,2,0,0,1,1,0,0,1,1
217.17,-0.15130204,0.39047042,"[-2.3025851, inf]","[-3.4538777, -1.1512926]",1,1,0,0,0,1,0,1,0,0
219.2,-0.15130198,0.3601551,"[-2.3025851, -1.1512926]","[-2.3025851, inf]",1,1,0,1,0,0,0,0,0,1
219.5,-0.15130201,0.37479094,"[-2.3025851, inf]","[-2.3025851, -2.3025851]",1,1,0,0,0,1,0,1,0,0
220.11,-0.15130204,0.3891588,"[-1.1512926, inf]","[-2.3025851, 1.1512926]",2,1,0,0,0,2,0,0,1,0
220.17,-0.15130202,0.38428146,"[-2.3025851, inf]","[0.0, 1.1512926]",2,1,0,0,0,2,0,0,1,0
220.19,-0.15130213,0.44689673,"[-3.4538777, -1.1512926]","[-2.3025851, inf]",1,1,0,1,0,0,0,0,0,1
220.2,-0.151302,0.36261484,"[-1.1512926, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,0,1,0
220.20,-0.15130208,0.41765192,"[-3.4538777, inf]","[-2.3025851, 0.0]",2,1,0,0,0,2,0,1,0,0
